scenario_id,time_s,uav_id,x_m,y_m,z_m,speed_mps,role
spiral_ascent,24.0,4,95.6251,109.8082,45.0,0.0,peripheral
spiral_ascent,24.25,0,149.5273,66.8589,45.3125,0.0,peripheral
spiral_ascent,24.25,1,50.4727,53.1411,45.3125,0.0,peripheral
spiral_ascent,24.25,2,100.0,60.0,45.3125,0.0,relay_anchor
spiral_ascent,24.25,3,106.8589,10.4727,45.3125,0.0,peripheral
spiral_ascent,24.25,4,93.1411,109.5273,45.3125,0.0,peripheral
spiral_ascent,24.5,0,149.1226,69.3256,45.625,0.0,peripheral
spiral_ascent,24.5,1,50.8774,50.6744,45.625,0.0,peripheral
spiral_ascent,24.5,2,100.0,60.0,45.625,0.0,relay_anchor
spiral_ascent,24.5,3,109.3256,10.8774,45.625,0.0,peripheral
spiral_ascent,24.5,4,90.6744,109.1226,45.625,0.0,peripheral
spiral_ascent,24.75,0,148.5952,71.7691,45.9375,0.0,peripheral
spiral_ascent,24.75,1,51.4048,48.2309,45.9375,0.0,peripheral
spiral_ascent,24.75,2,100.0,60.0,45.9375,0.0,relay_anchor
spiral_ascent,24.75,3,111.7691,11.4048,45.9375,0.0,peripheral
spiral_ascent,24.75,4,88.2309,108.5952,45.9375,0.0,peripheral
spiral_ascent,25.0,0,147.9462,74.1831,46.25,0.0,peripheral
spiral_ascent,25.0,1,52.0538,45.8169,46.25,0.0,peripheral
spiral_ascent,25.0,2,100.0,60.0,46.25,0.0,relay_anchor
spiral_ascent,25.0,3,114.1831,12.0538,46.25,0.0,peripheral
spiral_ascent,25.0,4,85.8169,107.9462,46.25,0.0,peripheral
spiral_ascent,25.25,0,147.1774,76.5617,46.5625,0.0,peripheral
spiral_ascent,25.25,1,52.8226,43.4383,46.5625,0.0,peripheral
spiral_ascent,25.25,2,100.0,60.0,46.5625,0.0,relay_anchor
spiral_ascent,25.25,3,116.5617,12.8226,46.5625,0.0,peripheral
spiral_ascent,25.25,4,83.4383,107.1774,46.5625,0.0,peripheral
spiral_ascent,25.5,0,146.2907,78.8989,46.875,0.0,peripheral
spiral_ascent,25.5,1,53.7093,41.1011,46.875,0.0,peripheral
spiral_ascent,25.5,2,100.0,60.0,46.875,0.0,relay_anchor
spiral_ascent,25.5,3,118.8989,13.7093,46.875,0.0,peripheral
spiral_ascent,25.5,4,81.1011,106.2907,46.875,0.0,peripheral
spiral_ascent,25.75,0,145.2883,81.1888,47.1875,0.0,peripheral
spiral_ascent,25.75,1,54.7117,38.8112,47.1875,0.0,peripheral
spiral_ascent,25.75,2,100.0,60.0,47.1875,0.0,relay_anchor
spiral_ascent,25.75,3,121.1888,14.7117,47.1875,0.0,peripheral
spiral_ascent,25.75,4,78.8112,105.2883,47.1875,0.0,peripheral
spiral_ascent,26.0,0,144.1727,83.4258,47.5,0.0,peripheral
spiral_ascent,26.0,1,55.8273,36.5742,47.5,0.0,peripheral
spiral_ascent,26.0,2,100.0,60.0,47.5,0.0,relay_anchor
spiral_ascent,26.0,3,123.4258,15.8273,47.5,0.0,peripheral
spiral_ascent,26.0,4,76.5742,104.1727,47.5,0.0,peripheral
spiral_ascent,26.25,0,142.9467,85.6043,47.8125,0.0,peripheral
spiral_ascent,26.25,1,57.0533,34.3957,47.8125,0.0,peripheral
spiral_ascent,26.25,2,100.0,60.0,47.8125,0.0,relay_anchor
spiral_ascent,26.25,3,125.6043,17.0533,47.8125,0.0,peripheral
spiral_ascent,26.25,4,74.3957,102.9467,47.8125,0.0,peripheral
spiral_ascent,26.5,0,141.6134,87.7187,48.125,0.0,peripheral
spiral_ascent,26.5,1,58.3866,32.2813,48.125,0.0,peripheral
spiral_ascent,26.5,2,100.0,60.0,48.125,0.0,relay_anchor
spiral_ascent,26.5,3,127.7187,18.3866,48.125,0.0,peripheral
spiral_ascent,26.5,4,72.2813,101.6134,48.125,0.0,peripheral
spiral_ascent,26.75,0,140.176,89.7639,48.4375,0.0,peripheral
spiral_ascent,26.75,1,59.824,30.2361,48.4375,0.0,peripheral
spiral_ascent,26.75,2,100.0,60.0,48.4375,0.0,relay_anchor
spiral_ascent,26.75,3,129.7639,19.824,48.4375,0.0,peripheral
spiral_ascent,26.75,4,70.2361,100.176,48.4375,0.0,peripheral
spiral_ascent,27.0,0,138.6382,91.7346,48.75,0.0,peripheral
spiral_ascent,27.0,1,61.3618,28.2654,48.75,0.0,peripheral
spiral_ascent,27.0,2,100.0,60.0,48.75,0.0,relay_anchor
spiral_ascent,27.0,3,131.7346,21.3618,48.75,0.0,peripheral
spiral_ascent,27.0,4,68.2654,98.6382,48.75,0.0,peripheral
spiral_ascent,27.25,0,137.0039,93.6261,49.0625,0.0,peripheral
spiral_ascent,27.25,1,62.9961,26.3739,49.0625,0.0,peripheral
spiral_ascent,27.25,2,100.0,60.0,49.0625,0.0,relay_anchor
spiral_ascent,27.25,3,133.6261,22.9961,49.0625,0.0,peripheral
spiral_ascent,27.25,4,66.3739,97.0039,49.0625,0.0,peripheral
spiral_ascent,27.5,0,135.277,95.4335,49.375,0.0,peripheral
spiral_ascent,27.5,1,64.723,24.5665,49.375,0.0,peripheral
spiral_ascent,27.5,2,100.0,60.0,49.375,0.0,relay_anchor
spiral_ascent,27.5,3,135.4335,24.723,49.375,0.0,peripheral
spiral_ascent,27.5,4,64.5665,95.277,49.375,0.0,peripheral
spiral_ascent,27.75,0,133.462,97.1523,49.6875,0.0,peripheral
spiral_ascent,27.75,1,66.538,22.8477,49.6875,0.0,peripheral
spiral_ascent,27.75,2,100.0,60.0,49.6875,0.0,relay_anchor
spiral_ascent,27.75,3,137.1523,26.538,49.6875,0.0,peripheral
spiral_ascent,27.75,4,62.8477,93.462,49.6875,0.0,peripheral
spiral_ascent,28.0,0,131.5633,98.7783,50.0,0.0,peripheral
spiral_ascent,28.0,1,68.4367,21.2217,50.0,0.0,peripheral
spiral_ascent,28.0,2,100.0,60.0,50.0,0.0,relay_anchor
spiral_ascent,28.0,3,138.7783,28.4367,50.0,0.0,peripheral
spiral_ascent,28.0,4,61.2217,91.5633,50.0,0.0,peripheral
spiral_ascent,28.25,0,129.5858,100.3073,50.3125,0.0,peripheral
spiral_ascent,28.25,1,70.4142,19.6927,50.3125,0.0,peripheral
spiral_ascent,28.25,2,100.0,60.0,50.3125,0.0,relay_anchor
spiral_ascent,28.25,3,140.3073,30.4142,50.3125,0.0,peripheral
spiral_ascent,28.25,4,59.6927,89.5858,50.3125,0.0,peripheral
spiral_ascent,28.5,0,127.5343,101.7356,50.625,0.0,peripheral
spiral_ascent,28.5,1,72.4657,18.2644,50.625,0.0,peripheral
spiral_ascent,28.5,2,100.0,60.0,50.625,0.0,relay_anchor
spiral_ascent,28.5,3,141.7356,32.4657,50.625,0.0,peripheral
spiral_ascent,28.5,4,58.2644,87.5343,50.625,0.0,peripheral
spiral_ascent,28.75,0,125.414,103.0596,50.9375,0.0,peripheral
spiral_ascent,28.75,1,74.586,16.9404,50.9375,0.0,peripheral
spiral_ascent,28.75,2,100.0,60.0,50.9375,0.0,relay_anchor
spiral_ascent,28.75,3,143.0596,34.586,50.9375,0.0,peripheral
spiral_ascent,28.75,4,56.9404,85.414,50.9375,0.0,peripheral
spiral_ascent,29.0,0,123.2301,104.276,51.25,0.0,peripheral
spiral_ascent,29.0,1,76.7699,15.724,51.25,0.0,peripheral
spiral_ascent,29.0,2,100.0,60.0,51.25,0.0,relay_anchor
spiral_ascent,29.0,3,144.276,36.7699,51.25,0.0,peripheral
spiral_ascent,29.0,4,55.724,83.2301,51.25,0.0,peripheral
spiral_ascent,29.25,0,120.9882,105.3817,51.5625,0.0,peripheral
spiral_ascent,29.25,1,79.0118,14.6183,51.5625,0.0,peripheral
spiral_ascent,29.25,2,100.0,60.0,51.5625,0.0,relay_anchor
spiral_ascent,29.25,3,145.3817,39.0118,51.5625,0.0,peripheral
spiral_ascent,29.25,4,54.6183,80.9882,51.5625,0.0,peripheral
spiral_ascent,29.5,0,118.6938,106.3739,51.875,0.0,peripheral
spiral_ascent,29.5,1,81.3062,13.6261,51.875,0.0,peripheral
spiral_ascent,29.5,2,100.0,60.0,51.875,0.0,relay_anchor
spiral_ascent,29.5,3,146.3739,41.3062,51.875,0.0,peripheral
spiral_ascent,29.5,4,53.6261,78.6938,51.875,0.0,peripheral
spiral_ascent,29.75,0,116.3527,107.2503,52.1875,0.0,peripheral
spiral_ascent,29.75,1,83.6473,12.7497,52.1875,0.0,peripheral
spiral_ascent,29.75,2,100.0,60.0,52.1875,0.0,relay_anchor
spiral_ascent,29.75,3,147.2503,43.6473,52.1875,0.0,peripheral
spiral_ascent,29.75,4,52.7497,76.3527,52.1875,0.0,peripheral
spiral_ascent,30.0,0,113.9708,108.0085,52.5,0.0,peripheral
spiral_ascent,30.0,1,86.0292,11.9915,52.5,0.0,peripheral
spiral_ascent,30.0,2,100.0,60.0,52.5,0.0,relay_anchor
spiral_ascent,30.0,3,148.0085,46.0292,52.5,0.0,peripheral
spiral_ascent,30.0,4,51.9915,73.9708,52.5,0.0,peripheral
spiral_ascent,30.25,0,111.5539,108.6468,52.8125,0.0,peripheral
spiral_ascent,30.25,1,88.4461,11.3532,52.8125,0.0,peripheral
spiral_ascent,30.25,2,100.0,60.0,52.8125,0.0,relay_anchor
spiral_ascent,30.25,3,148.6468,48.4461,52.8125,0.0,peripheral
spiral_ascent,30.25,4,51.3532,71.5539,52.8125,0.0,peripheral
spiral_ascent,30.5,0,109.1081,109.1634,53.125,0.0,peripheral
spiral_ascent,30.5,1,90.8919,10.8366,53.125,0.0,peripheral
spiral_ascent,30.5,2,100.0,60.0,53.125,0.0,relay_anchor
spiral_ascent,30.5,3,149.1634,50.8919,53.125,0.0,peripheral
spiral_ascent,30.5,4,50.8366,69.1081,53.125,0.0,peripheral
spiral_ascent,30.75,0,106.6396,109.5572,53.4375,0.0,peripheral
spiral_ascent,30.75,1,93.3604,10.4428,53.4375,0.0,peripheral
spiral_ascent,30.75,2,100.0,60.0,53.4375,0.0,relay_anchor
spiral_ascent,30.75,3,149.5572,53.3604,53.4375,0.0,peripheral
spiral_ascent,30.75,4,50.4428,66.6396,53.4375,0.0,peripheral
spiral_ascent,31.0,0,104.1545,109.8271,53.75,0.0,peripheral
spiral_ascent,31.0,1,95.8455,10.1729,53.75,0.0,peripheral
spiral_ascent,31.0,2,100.0,60.0,53.75,0.0,relay_anchor
spiral_ascent,31.0,3,149.8271,55.8455,53.75,0.0,peripheral
spiral_ascent,31.0,4,50.1729,64.1545,53.75,0.0,peripheral
spiral_ascent,31.25,0,101.659,109.9725,54.0625,0.0,peripheral
spiral_ascent,31.25,1,98.341,10.0275,54.0625,0.0,peripheral
spiral_ascent,31.25,2,100.0,60.0,54.0625,0.0,relay_anchor
spiral_ascent,31.25,3,149.9725,58.341,54.0625,0.0,peripheral
spiral_ascent,31.25,4,50.0275,61.659,54.0625,0.0,peripheral
spiral_ascent,31.5,0,99.1593,109.9929,54.375,0.0,peripheral
spiral_ascent,31.5,1,100.8407,10.0071,54.375,0.0,peripheral
spiral_ascent,31.5,2,100.0,60.0,54.375,0.0,relay_anchor
spiral_ascent,31.5,3,149.9929,60.8407,54.375,0.0,peripheral
spiral_ascent,31.5,4,50.0071,59.1593,54.375,0.0,peripheral
spiral_ascent,31.75,0,96.6618,109.8884,54.6875,0.0,peripheral
spiral_ascent,31.75,1,103.3382,10.1116,54.6875,0.0,peripheral
spiral_ascent,31.75,2,100.0,60.0,54.6875,0.0,relay_anchor
spiral_ascent,31.75,3,149.8884,63.3382,54.6875,0.0,peripheral
spiral_ascent,31.75,4,50.1116,56.6618,54.6875,0.0,peripheral
spiral_ascent,32.0,0,94.1725,109.6592,55.0,0.0,peripheral
spiral_ascent,32.0,1,105.8275,10.3408,55.0,0.0,peripheral
spiral_ascent,32.0,2,100.0,60.0,55.0,0.0,relay_anchor
spiral_ascent,32.0,3,149.6592,65.8275,55.0,0.0,peripheral
spiral_ascent,32.0,4,50.3408,54.1725,55.0,0.0,peripheral
spiral_ascent,32.25,0,91.6979,109.3059,55.3125,0.0,peripheral
spiral_ascent,32.25,1,108.3021,10.6941,55.3125,0.0,peripheral
spiral_ascent,32.25,2,100.0,60.0,55.3125,0.0,relay_anchor
spiral_ascent,32.25,3,149.3059,68.3021,55.3125,0.0,peripheral
spiral_ascent,32.25,4,50.6941,51.6979,55.3125,0.0,peripheral
spiral_ascent,32.5,0,89.244,108.8294,55.625,0.0,peripheral
spiral_ascent,32.5,1,110.756,11.1706,55.625,0.0,peripheral
spiral_ascent,32.5,2,100.0,60.0,55.625,0.0,relay_anchor
spiral_ascent,32.5,3,148.8294,70.756,55.625,0.0,peripheral
spiral_ascent,32.5,4,51.1706,49.244,55.625,0.0,peripheral
spiral_ascent,32.75,0,86.817,108.2308,55.9375,0.0,peripheral
spiral_ascent,32.75,1,113.183,11.7692,55.9375,0.0,peripheral
spiral_ascent,32.75,2,100.0,60.0,55.9375,0.0,relay_anchor
spiral_ascent,32.75,3,148.2308,73.183,55.9375,0.0,peripheral
spiral_ascent,32.75,4,51.7692,46.817,55.9375,0.0,peripheral
spiral_ascent,33.0,0,84.4229,107.5116,56.25,0.0,peripheral
spiral_ascent,33.0,1,115.5771,12.4884,56.25,0.0,peripheral
spiral_ascent,33.0,2,100.0,60.0,56.25,0.0,relay_anchor
spiral_ascent,33.0,3,147.5116,75.5771,56.25,0.0,peripheral
spiral_ascent,33.0,4,52.4884,44.4229,56.25,0.0,peripheral
spiral_ascent,33.25,0,82.0678,106.6737,56.5625,0.0,peripheral
spiral_ascent,33.25,1,117.9322,13.3263,56.5625,0.0,peripheral
spiral_ascent,33.25,2,100.0,60.0,56.5625,0.0,relay_anchor
spiral_ascent,33.25,3,146.6737,77.9322,56.5625,0.0,peripheral
spiral_ascent,33.25,4,53.3263,42.0678,56.5625,0.0,peripheral
spiral_ascent,33.5,0,79.7575,105.7192,56.875,0.0,peripheral
spiral_ascent,33.5,1,120.2425,14.2808,56.875,0.0,peripheral
spiral_ascent,33.5,2,100.0,60.0,56.875,0.0,relay_anchor
spiral_ascent,33.5,3,145.7192,80.2425,56.875,0.0,peripheral
spiral_ascent,33.5,4,54.2808,39.7575,56.875,0.0,peripheral
spiral_ascent,33.75,0,77.4978,104.6503,57.1875,0.0,peripheral
spiral_ascent,33.75,1,122.5022,15.3497,57.1875,0.0,peripheral
spiral_ascent,33.75,2,100.0,60.0,57.1875,0.0,relay_anchor
spiral_ascent,33.75,3,144.6503,82.5022,57.1875,0.0,peripheral
spiral_ascent,33.75,4,55.3497,37.4978,57.1875,0.0,peripheral
spiral_ascent,34.0,0,75.2943,103.4699,57.5,0.0,peripheral
spiral_ascent,34.0,1,124.7057,16.5301,57.5,0.0,peripheral
spiral_ascent,34.0,2,100.0,60.0,57.5,0.0,relay_anchor
spiral_ascent,34.0,3,143.4699,84.7057,57.5,0.0,peripheral
spiral_ascent,34.0,4,56.5301,35.2943,57.5,0.0,peripheral
spiral_ascent,34.25,0,73.1526,102.1808,57.8125,0.0,peripheral
spiral_ascent,34.25,1,126.8474,17.8192,57.8125,0.0,peripheral
spiral_ascent,34.25,2,100.0,60.0,57.8125,0.0,relay_anchor
spiral_ascent,34.25,3,142.1808,86.8474,57.8125,0.0,peripheral
spiral_ascent,34.25,4,57.8192,33.1526,57.8125,0.0,peripheral
spiral_ascent,34.5,0,71.078,100.7863,58.125,0.0,peripheral
spiral_ascent,34.5,1,128.922,19.2137,58.125,0.0,peripheral
spiral_ascent,34.5,2,100.0,60.0,58.125,0.0,relay_anchor
spiral_ascent,34.5,3,140.7863,88.922,58.125,0.0,peripheral
spiral_ascent,34.5,4,59.2137,31.078,58.125,0.0,peripheral
spiral_ascent,34.75,0,69.0757,99.2898,58.4375,0.0,peripheral
spiral_ascent,34.75,1,130.9243,20.7102,58.4375,0.0,peripheral
spiral_ascent,34.75,2,100.0,60.0,58.4375,0.0,relay_anchor
spiral_ascent,34.75,3,139.2898,90.9243,58.4375,0.0,peripheral
spiral_ascent,34.75,4,60.7102,29.0757,58.4375,0.0,peripheral
spiral_ascent,35.0,0,67.1507,97.6951,58.75,0.0,peripheral
spiral_ascent,35.0,1,132.8493,22.3049,58.75,0.0,peripheral
spiral_ascent,35.0,2,100.0,60.0,58.75,0.0,relay_anchor
spiral_ascent,35.0,3,137.6951,92.8493,58.75,0.0,peripheral
spiral_ascent,35.0,4,62.3049,27.1507,58.75,0.0,peripheral
spiral_ascent,35.25,0,65.3078,96.0062,59.0625,0.0,peripheral
spiral_ascent,35.25,1,134.6922,23.9938,59.0625,0.0,peripheral
spiral_ascent,35.25,2,100.0,60.0,59.0625,0.0,relay_anchor
spiral_ascent,35.25,3,136.0062,94.6922,59.0625,0.0,peripheral
spiral_ascent,35.25,4,63.9938,25.3078,59.0625,0.0,peripheral
spiral_ascent,35.5,0,63.5515,94.2273,59.375,0.0,peripheral
spiral_ascent,35.5,1,136.4485,25.7727,59.375,0.0,peripheral
spiral_ascent,35.5,2,100.0,60.0,59.375,0.0,relay_anchor
spiral_ascent,35.5,3,134.2273,96.4485,59.375,0.0,peripheral
spiral_ascent,35.5,4,65.7727,23.5515,59.375,0.0,peripheral
spiral_ascent,35.75,0,61.8864,92.3629,59.6875,0.0,peripheral
spiral_ascent,35.75,1,138.1136,27.6371,59.6875,0.0,peripheral
spiral_ascent,35.75,2,100.0,60.0,59.6875,0.0,relay_anchor
spiral_ascent,35.75,3,132.3629,98.1136,59.6875,0.0,peripheral
spiral_ascent,35.75,4,67.6371,21.8864,59.6875,0.0,peripheral
spiral_ascent,36.0,0,60.3166,90.4176,60.0,0.0,peripheral
spiral_ascent,36.0,1,139.6834,29.5824,60.0,0.0,peripheral
spiral_ascent,36.0,2,100.0,60.0,60.0,0.0,relay_anchor
spiral_ascent,36.0,3,130.4176,99.6834,60.0,0.0,peripheral
spiral_ascent,36.0,4,69.5824,20.3166,60.0,0.0,peripheral
spiral_ascent,36.25,0,58.846,88.3962,60.3125,0.0,peripheral
spiral_ascent,36.25,1,141.154,31.6038,60.3125,0.0,peripheral
spiral_ascent,36.25,2,100.0,60.0,60.3125,0.0,relay_anchor
spiral_ascent,36.25,3,128.3962,101.154,60.3125,0.0,peripheral
spiral_ascent,36.25,4,71.6038,18.846,60.3125,0.0,peripheral
spiral_ascent,36.5,0,57.4782,86.3039,60.625,0.0,peripheral
spiral_ascent,36.5,1,142.5218,33.6961,60.625,0.0,peripheral
spiral_ascent,36.5,2,100.0,60.0,60.625,0.0,relay_anchor
spiral_ascent,36.5,3,126.3039,102.5218,60.625,0.0,peripheral
spiral_ascent,36.5,4,73.6961,17.4782,60.625,0.0,peripheral
spiral_ascent,36.75,0,56.2167,84.1458,60.9375,0.0,peripheral
spiral_ascent,36.75,1,143.7833,35.8542,60.9375,0.0,peripheral
spiral_ascent,36.75,2,100.0,60.0,60.9375,0.0,relay_anchor
spiral_ascent,36.75,3,124.1458,103.7833,60.9375,0.0,peripheral
spiral_ascent,36.75,4,75.8542,16.2167,60.9375,0.0,peripheral
spiral_ascent,37.0,0,55.0646,81.9274,61.25,0.0,peripheral
spiral_ascent,37.0,1,144.9354,38.0726,61.25,0.0,peripheral
spiral_ascent,37.0,2,100.0,60.0,61.25,0.0,relay_anchor
spiral_ascent,37.0,3,121.9274,104.9354,61.25,0.0,peripheral
spiral_ascent,37.0,4,78.0726,15.0646,61.25,0.0,peripheral
spiral_ascent,37.25,0,54.0248,79.6541,61.5625,0.0,peripheral
spiral_ascent,37.25,1,145.9752,40.3459,61.5625,0.0,peripheral
spiral_ascent,37.25,2,100.0,60.0,61.5625,0.0,relay_anchor
spiral_ascent,37.25,3,119.6541,105.9752,61.5625,0.0,peripheral
spiral_ascent,37.25,4,80.3459,14.0248,61.5625,0.0,peripheral
spiral_ascent,37.5,0,53.1,77.3318,61.875,0.0,peripheral
spiral_ascent,37.5,1,146.9,42.6682,61.875,0.0,peripheral
spiral_ascent,37.5,2,100.0,60.0,61.875,0.0,relay_anchor
spiral_ascent,37.5,3,117.3318,106.9,61.875,0.0,peripheral
spiral_ascent,37.5,4,82.6682,13.1,61.875,0.0,peripheral
spiral_ascent,37.75,0,52.2924,74.9661,62.1875,0.0,peripheral
spiral_ascent,37.75,1,147.7076,45.0339,62.1875,0.0,peripheral
spiral_ascent,37.75,2,100.0,60.0,62.1875,0.0,relay_anchor
spiral_ascent,37.75,3,114.9661,107.7076,62.1875,0.0,peripheral
spiral_ascent,37.75,4,85.0339,12.2924,62.1875,0.0,peripheral
spiral_ascent,38.0,0,51.604,72.563,62.5,0.0,peripheral
spiral_ascent,38.0,1,148.396,47.437,62.5,0.0,peripheral
spiral_ascent,38.0,2,100.0,60.0,62.5,0.0,relay_anchor
spiral_ascent,38.0,3,112.563,108.396,62.5,0.0,peripheral
spiral_ascent,38.0,4,87.437,11.604,62.5,0.0,peripheral
spiral_ascent,38.25,0,51.0366,70.1285,62.8125,0.0,peripheral
spiral_ascent,38.25,1,148.9634,49.8715,62.8125,0.0,peripheral
spiral_ascent,38.25,2,100.0,60.0,62.8125,0.0,relay_anchor
spiral_ascent,38.25,3,110.1285,108.9634,62.8125,0.0,peripheral
spiral_ascent,38.25,4,89.8715,11.0366,62.8125,0.0,peripheral
spiral_ascent,38.5,0,50.5916,67.6687,63.125,0.0,peripheral
spiral_ascent,38.5,1,149.4084,52.3313,63.125,0.0,peripheral
spiral_ascent,38.5,2,100.0,60.0,63.125,0.0,relay_anchor
spiral_ascent,38.5,3,107.6687,109.4084,63.125,0.0,peripheral
spiral_ascent,38.5,4,92.3313,10.5916,63.125,0.0,peripheral
spiral_ascent,38.75,0,50.2701,65.1897,63.4375,0.0,peripheral
spiral_ascent,38.75,1,149.7299,54.8103,63.4375,0.0,peripheral
spiral_ascent,38.75,2,100.0,60.0,63.4375,0.0,relay_anchor
spiral_ascent,38.75,3,105.1897,109.7299,63.4375,0.0,peripheral
spiral_ascent,38.75,4,94.8103,10.2701,63.4375,0.0,peripheral
spiral_ascent,39.0,0,50.0728,62.6978,63.75,0.0,peripheral
spiral_ascent,39.0,1,149.9272,57.3022,63.75,0.0,peripheral
spiral_ascent,39.0,2,100.0,60.0,63.75,0.0,relay_anchor
spiral_ascent,39.0,3,102.6978,109.9272,63.75,0.0,peripheral
spiral_ascent,39.0,4,97.3022,10.0728,63.75,0.0,peripheral
spiral_ascent,39.25,0,50.0004,60.1991,64.0625,0.0,peripheral
spiral_ascent,39.25,1,149.9996,59.8009,64.0625,0.0,peripheral
spiral_ascent,39.25,2,100.0,60.0,64.0625,0.0,relay_anchor
spiral_ascent,39.25,3,100.1991,109.9996,64.0625,0.0,peripheral
spiral_ascent,39.25,4,99.8009,10.0004,64.0625,0.0,peripheral
spiral_ascent,39.5,0,50.0529,57.6999,64.375,0.0,peripheral
spiral_ascent,39.5,1,149.9471,62.3001,64.375,0.0,peripheral
spiral_ascent,39.5,2,100.0,60.0,64.375,0.0,relay_anchor
spiral_ascent,39.5,3,97.6999,109.9471,64.375,0.0,peripheral
spiral_ascent,39.5,4,102.3001,10.0529,64.375,0.0,peripheral
spiral_ascent,39.75,0,50.2303,55.2065,64.6875,0.0,peripheral
spiral_ascent,39.75,1,149.7697,64.7935,64.6875,0.0,peripheral
spiral_ascent,39.75,2,100.0,60.0,64.6875,0.0,relay_anchor
spiral_ascent,39.75,3,95.2065,109.7697,64.6875,0.0,peripheral
spiral_ascent,39.75,4,104.7935,10.2303,64.6875,0.0,peripheral
spiral_ascent,40.0,0,50.5321,52.725,65.0,0.0,peripheral
spiral_ascent,40.0,1,149.4679,67.275,65.0,0.0,peripheral
spiral_ascent,40.0,2,100.0,60.0,65.0,0.0,relay_anchor
spiral_ascent,40.0,3,92.725,109.4679,65.0,0.0,peripheral
spiral_ascent,40.0,4,107.275,10.5321,65.0,0.0,peripheral
hover_relay,0.0,0,100.0,60.0,20.0,6.0208,peripheral
hover_relay,0.0,1,100.0,60.0,20.0,6.0208,peripheral
hover_relay,0.0,2,100.0,60.0,45.0,0.0,relay_anchor
hover_relay,0.0,3,100.0,60.0,20.0,6.0208,peripheral
hover_relay,0.0,4,100.0,60.0,20.0,6.0208,peripheral
hover_relay,0.25,0,100.0,61.5,20.125,6.0208,peripheral
hover_relay,0.25,1,100.0,58.5,20.125,6.0208,peripheral
hover_relay,0.25,2,100.0,60.0,45.0,0.0,relay_anchor
hover_relay,0.25,3,98.5,60.0,20.125,6.0208,peripheral
hover_relay,0.25,4,101.5,60.0,20.125,6.0208,peripheral
hover_relay,0.5,0,100.0,63.0,20.25,6.0208,peripheral
hover_relay,0.5,1,100.0,57.0,20.25,6.0208,peripheral
hover_relay,0.5,2,100.0,60.0,45.0,0.0,relay_anchor
hover_relay,0.5,3,97.0,60.0,20.25,6.0208,peripheral
hover_relay,0.5,4,103.0,60.0,20.25,6.0208,peripheral
hover_relay,0.75,0,100.0,64.5,20.375,6.0208,peripheral
hover_relay,0.75,1,100.0,55.5,20.375,6.0208,peripheral
hover_relay,0.75,2,100.0,60.0,45.0,0.0,relay_anchor
hover_relay,0.75,3,95.5,60.0,20.375,6.0208,peripheral
hover_relay,0.75,4,104.5,60.0,20.375,6.0208,peripheral
hover_relay,1.0,0,100.0,66.0,20.5,6.0208,peripheral
hover_relay,1.0,1,100.0,54.0,20.5,6.0208,peripheral
hover_relay,1.0,2,100.0,60.0,45.0,0.0,relay_anchor
hover_relay,1.0,3,94.0,60.0,20.5,6.0208,peripheral
hover_relay,1.0,4,106.0,60.0,20.5,6.0208,peripheral
hover_relay,1.25,0,100.0,67.5,20.625,6.0208,peripheral
hover_relay,1.25,1,100.0,52.5,20.625,6.0208,peripheral
hover_relay,1.25,2,100.0,60.0,45.0,0.0,relay_anchor
hover_relay,1.25,3,92.5,60.0,20.625,6.0208,peripheral
hover_relay,1.25,4,107.5,60.0,20.625,6.0208,peripheral
hover_relay,1.5,0,100.0,69.0,20.75,6.0208,peripheral
hover_relay,1.5,1,100.0,51.0,20.75,6.0208,peripheral
hover_relay,1.5,2,100.0,60.0,45.0,0.0,relay_anchor
hover_relay,1.5,3,91.0,60.0,20.75,6.0208,peripheral
hover_relay,1.5,4,109.0,60.0,20.75,6.0208,peripheral
hover_relay,1.75,0,100.0,70.5,20.875,6.0208,peripheral
hover_relay,1.75,1,100.0,49.5,20.875,6.0208,peripheral
hover_relay,1.75,2,100.0,60.0,45.0,0.0,relay_anchor
hover_relay,1.75,3,89.5,60.0,20.875,6.0208,peripheral
hover_relay,1.75,4,110.5,60.0,20.875,6.0208,peripheral
hover_relay,2.0,0,100.0,72.0,21.0,6.0208,peripheral
hover_relay,2.0,1,100.0,48.0,21.0,6.0208,peripheral
hover_relay,2.0,2,100.0,60.0,45.0,0.0,relay_anchor
hover_relay,2.0,3,88.0,60.0,21.0,6.0208,peripheral
hover_relay,2.0,4,112.0,60.0,21.0,6.0208,peripheral
hover_relay,2.25,0,100.0,73.5,21.125,6.0208,peripheral
hover_relay,2.25,1,100.0,46.5,21.125,6.0208,peripheral
hover_relay,2.25,2,100.0,60.0,45.0,0.0,relay_anchor
hover_relay,2.25,3,86.5,60.0,21.125,6.0208,peripheral
hover_relay,2.25,4,113.5,60.0,21.125,6.0208,peripheral
hover_relay,2.5,0,100.0,75.0,21.25,6.0208,peripheral
hover_relay,2.5,1,100.0,45.0,21.25,6.0208,peripheral
hover_relay,2.5,2,100.0,60.0,45.0,0.0,relay_anchor
hover_relay,2.5,3,85.0,60.0,21.25,6.0208,peripheral
hover_relay,2.5,4,115.0,60.0,21.25,6.0208,peripheral
hover_relay,2.75,0,100.0,76.5,21.375,6.0208,peripheral
hover_relay,2.75,1,100.0,43.5,21.375,6.0208,peripheral
hover_relay,2.75,2,100.0,60.0,45.0,0.0,relay_anchor
