scenario_id,time_s,src_uav,dst_uav,dist3d_m,dist2d_m,rssi_dbm_est,snr_db_est,plr_pct_est,throughput_mbps_est,link_state,link_state_int,hop_count,blocked_building_count,optimal_relay_uav
spiral_ascent,35.75,0,1,100.0,100.0,-93.74,11.26,56.53,0.81,disconnected,2,2,0,2
spiral_ascent,35.75,0,2,50.0,50.0,-62.47,42.53,0.0,21.55,healthy,0,1,0,3
spiral_ascent,35.75,0,3,70.71,70.71,-90.05,14.95,49.86,1.0,disconnected,2,2,0,2
spiral_ascent,35.75,0,4,70.71,70.71,-93.37,11.63,71.61,0.83,disconnected,2,2,0,2
spiral_ascent,35.75,1,2,50.0,50.0,-93.71,11.29,50.52,0.81,disconnected,2,2,0,3
spiral_ascent,35.75,1,3,70.71,70.71,-77.19,27.81,0.0,20.08,healthy,0,1,0,2
spiral_ascent,35.75,1,4,70.71,70.71,-80.9,24.1,15.55,5.41,degraded,1,1,0,2
spiral_ascent,35.75,2,3,50.0,50.0,-79.12,25.88,5.27,5.59,degraded,1,1,0,0
spiral_ascent,35.75,2,4,50.0,50.0,-80.16,24.84,0.0,5.48,degraded,1,1,0,0
spiral_ascent,35.75,3,4,100.0,100.0,-86.1,18.9,22.42,1.2,disconnected,2,2,0,2
spiral_ascent,36.0,0,1,100.0,100.0,-91.9,13.1,47.76,0.91,disconnected,2,2,0,2
spiral_ascent,36.0,0,2,50.0,50.0,-60.92,44.08,0.0,21.71,healthy,0,1,0,3
spiral_ascent,36.0,0,3,70.71,70.71,-88.55,16.45,39.19,1.07,disconnected,2,2,0,2
spiral_ascent,36.0,0,4,70.71,70.71,-89.64,15.36,42.82,1.02,disconnected,2,2,0,2
spiral_ascent,36.0,1,2,50.0,50.0,-94.03,10.97,55.47,0.8,disconnected,2,2,0,3
spiral_ascent,36.0,1,3,70.71,70.71,-85.11,19.89,11.78,1.24,disconnected,2,2,0,2
spiral_ascent,36.0,1,4,70.71,70.71,-80.62,24.38,5.4,5.44,degraded,1,1,0,2
spiral_ascent,36.0,2,3,50.0,50.0,-81.45,23.55,10.84,5.35,degraded,1,1,0,0
spiral_ascent,36.0,2,4,50.0,50.0,-78.67,26.33,0.0,5.63,degraded,1,1,0,0
spiral_ascent,36.0,3,4,100.0,100.0,-89.22,15.78,39.62,1.04,disconnected,2,2,0,2
spiral_ascent,36.25,0,1,100.0,100.0,-85.81,19.19,25.47,1.21,disconnected,2,2,0,2
spiral_ascent,36.25,0,2,50.0,50.0,-68.51,36.49,0.0,20.95,healthy,0,1,0,3
spiral_ascent,36.25,0,3,70.71,70.71,-92.0,13.0,69.62,0.9,disconnected,2,2,0,2
spiral_ascent,36.25,0,4,70.71,70.71,-83.8,21.2,15.18,5.12,degraded,1,1,0,2
spiral_ascent,36.25,1,2,50.0,50.0,-92.56,12.44,52.43,0.87,disconnected,2,2,0,3
spiral_ascent,36.25,1,3,70.71,70.71,-88.42,16.58,34.94,1.08,disconnected,2,2,0,2
spiral_ascent,36.25,1,4,70.71,70.71,-77.02,27.98,0.0,20.1,healthy,0,1,0,2
spiral_ascent,36.25,2,3,50.0,50.0,-85.76,19.24,22.79,1.21,disconnected,2,2,0,0
spiral_ascent,36.25,2,4,50.0,50.0,-77.38,27.62,0.0,20.06,healthy,0,1,0,0
spiral_ascent,36.25,3,4,100.0,100.0,-90.3,14.7,49.23,0.98,disconnected,2,2,0,2
spiral_ascent,36.5,0,1,100.0,100.0,-81.64,23.36,16.35,5.34,degraded,1,1,0,2
spiral_ascent,36.5,0,2,50.0,50.0,-71.15,33.85,0.0,20.68,healthy,0,1,0,3
spiral_ascent,36.5,0,3,70.71,70.71,-92.28,12.72,65.11,0.89,disconnected,2,2,0,2
spiral_ascent,36.5,0,4,70.71,70.71,-84.42,20.58,15.65,5.06,degraded,1,1,0,2
spiral_ascent,36.5,1,2,50.0,50.0,-96.85,8.15,76.04,0.66,disconnected,2,2,0,3
spiral_ascent,36.5,1,3,70.71,70.71,-83.27,21.73,7.47,5.17,degraded,1,1,0,2
spiral_ascent,36.5,1,4,70.71,70.71,-75.74,29.26,0.0,20.23,healthy,0,1,0,2
spiral_ascent,36.5,2,3,50.0,50.0,-80.28,24.72,8.94,5.47,degraded,1,1,0,0
spiral_ascent,36.5,2,4,50.0,50.0,-77.47,27.53,0.0,20.05,healthy,0,1,0,0
spiral_ascent,36.5,3,4,100.0,100.0,-89.69,15.31,40.62,1.02,disconnected,2,2,0,2
spiral_ascent,36.75,0,1,100.0,100.0,-78.14,26.86,9.4,5.69,degraded,1,1,0,2
spiral_ascent,36.75,0,2,50.0,50.0,-76.4,28.6,0.0,20.16,healthy,0,1,0,3
spiral_ascent,36.75,0,3,70.71,70.71,-93.34,11.66,66.06,0.83,disconnected,2,2,0,2
spiral_ascent,36.75,0,4,70.71,70.71,-87.26,17.74,34.16,1.14,disconnected,2,2,0,2
spiral_ascent,36.75,1,2,50.0,50.0,-97.24,7.76,76.45,0.64,disconnected,2,2,0,3
spiral_ascent,36.75,1,3,70.71,70.71,-83.77,21.23,8.54,5.12,degraded,1,1,0,2
spiral_ascent,36.75,1,4,70.71,70.71,-74.07,30.93,0.0,20.39,healthy,0,1,0,2
spiral_ascent,36.75,2,3,50.0,50.0,-74.96,30.04,0.85,20.3,healthy,0,1,0,0
spiral_ascent,36.75,2,4,50.0,50.0,-79.32,25.68,0.0,5.57,degraded,1,1,0,0
spiral_ascent,36.75,3,4,100.0,100.0,-91.43,13.57,57.18,0.93,disconnected,2,2,0,2
spiral_ascent,37.0,0,1,100.0,100.0,-83.51,21.49,21.69,5.15,disconnected,2,2,0,2
spiral_ascent,37.0,0,2,50.0,50.0,-77.64,27.36,0.0,20.04,healthy,0,1,0,3
spiral_ascent,37.0,0,3,70.71,70.71,-99.5,5.5,98.79,0.52,disconnected,2,2,0,2
spiral_ascent,37.0,0,4,70.71,70.71,-84.45,20.55,15.67,5.05,degraded,1,1,0,2
spiral_ascent,37.0,1,2,50.0,50.0,-92.89,12.11,51.41,0.86,disconnected,2,2,0,3
spiral_ascent,37.0,1,3,70.71,70.71,-83.7,21.3,11.86,5.13,degraded,1,1,0,2
spiral_ascent,37.0,1,4,70.71,70.71,-75.31,29.69,0.0,20.27,healthy,0,1,0,2
spiral_ascent,37.0,2,3,50.0,50.0,-72.72,32.28,0.0,20.53,healthy,0,1,0,0
spiral_ascent,37.0,2,4,50.0,50.0,-80.93,24.07,0.98,5.41,degraded,1,1,0,0
spiral_ascent,37.0,3,4,100.0,100.0,-93.15,11.85,67.32,0.84,disconnected,2,2,0,2
spiral_ascent,37.25,0,1,100.0,100.0,-84.87,20.13,24.22,5.01,disconnected,2,2,0,2
spiral_ascent,37.25,0,2,50.0,50.0,-75.99,29.01,0.69,20.2,healthy,0,1,0,3
spiral_ascent,37.25,0,3,70.71,70.71,-98.71,6.29,95.45,0.56,disconnected,2,2,0,2
spiral_ascent,37.25,0,4,70.71,70.71,-87.36,17.64,38.38,1.13,disconnected,2,2,0,2
spiral_ascent,37.25,1,2,50.0,50.0,-91.45,13.55,49.78,0.93,disconnected,2,2,0,3
spiral_ascent,37.25,1,3,70.71,70.71,-82.22,22.78,9.34,5.28,degraded,1,1,0,2
spiral_ascent,37.25,1,4,70.71,70.71,-64.88,40.12,1.94,21.31,healthy,0,1,0,2
spiral_ascent,37.25,2,3,50.0,50.0,-67.82,37.18,0.0,21.02,healthy,0,1,0,0
spiral_ascent,37.25,2,4,50.0,50.0,-82.12,22.88,5.66,5.29,degraded,1,1,0,0
spiral_ascent,37.25,3,4,100.0,100.0,-91.98,13.02,53.24,0.9,disconnected,2,2,0,2
spiral_ascent,37.5,0,1,100.0,100.0,-82.62,22.38,12.75,5.24,degraded,1,1,0,2
spiral_ascent,37.5,0,2,50.0,50.0,-72.78,32.22,0.0,20.52,healthy,0,1,0,3
spiral_ascent,37.5,0,3,70.71,70.71,-100.2,4.8,100.0,0.49,disconnected,2,2,0,2
spiral_ascent,37.5,0,4,70.71,70.71,-99.27,5.73,93.73,0.54,disconnected,2,2,0,2
spiral_ascent,37.5,1,2,50.0,50.0,-88.14,16.86,30.73,1.09,disconnected,2,2,0,3
spiral_ascent,37.5,1,3,70.71,70.71,-81.66,23.34,3.57,5.33,degraded,1,1,0,2
spiral_ascent,37.5,1,4,70.71,70.71,-62.64,42.36,0.29,21.54,healthy,0,1,0,2
spiral_ascent,37.5,2,3,50.0,50.0,-70.13,34.87,0.0,20.79,healthy,0,1,0,0
spiral_ascent,37.5,2,4,50.0,50.0,-86.04,18.96,21.32,1.2,disconnected,2,2,0,0
spiral_ascent,37.5,3,4,100.0,100.0,-90.39,14.61,45.64,0.98,disconnected,2,2,0,2
spiral_ascent,37.75,0,1,100.0,100.0,-87.31,17.69,25.54,1.13,disconnected,2,2,0,2
spiral_ascent,37.75,0,2,50.0,50.0,-81.01,23.99,8.04,5.4,degraded,1,1,0,3
spiral_ascent,37.75,0,3,70.71,70.71,-87.56,17.44,37.42,1.12,disconnected,2,2,0,2
spiral_ascent,37.75,0,4,70.71,70.71,-103.99,1.01,100.0,0.3,disconnected,2,2,0,2
spiral_ascent,37.75,1,2,50.0,50.0,-85.17,19.83,18.28,1.24,disconnected,2,2,0,3
spiral_ascent,37.75,1,3,70.71,70.71,-80.78,24.22,3.48,5.42,degraded,1,1,0,2
spiral_ascent,37.75,1,4,70.71,70.71,-64.33,40.67,8.69,21.37,degraded,1,1,0,2
spiral_ascent,37.75,2,3,50.0,50.0,-68.68,36.32,0.0,20.93,healthy,0,1,0,0
spiral_ascent,37.75,2,4,50.0,50.0,-86.66,18.34,25.64,1.17,disconnected,2,2,0,0
spiral_ascent,37.75,3,4,100.0,100.0,-90.12,14.88,46.26,0.99,disconnected,2,2,0,2
spiral_ascent,38.0,0,1,100.0,100.0,-98.04,6.96,74.54,0.6,disconnected,2,2,0,2
spiral_ascent,38.0,0,2,50.0,50.0,-80.6,24.4,3.4,5.44,degraded,1,1,0,3
spiral_ascent,38.0,0,3,70.71,70.71,-82.63,22.37,18.26,5.24,degraded,1,1,0,2
spiral_ascent,38.0,0,4,70.71,70.71,-101.68,3.32,100.0,0.42,disconnected,2,2,0,2
spiral_ascent,38.0,1,2,50.0,50.0,-79.03,25.97,0.0,5.6,degraded,1,1,0,3
spiral_ascent,38.0,1,3,70.71,70.71,-75.03,29.97,0.0,20.3,healthy,0,1,0,2
spiral_ascent,38.0,1,4,70.71,70.71,-67.09,37.91,5.17,21.09,degraded,1,1,0,2
spiral_ascent,38.0,2,3,50.0,50.0,-60.91,44.09,0.0,21.71,healthy,0,1,0,0
spiral_ascent,38.0,2,4,50.0,50.0,-81.87,23.13,4.97,5.31,degraded,1,1,0,0
spiral_ascent,38.0,3,4,100.0,100.0,-94.33,10.67,61.49,0.78,disconnected,2,2,0,2
spiral_ascent,38.25,0,1,100.0,100.0,-97.73,7.27,71.45,0.61,disconnected,2,2,0,2
spiral_ascent,38.25,0,2,50.0,50.0,-84.29,20.71,1.87,5.07,degraded,1,1,0,3
spiral_ascent,38.25,0,3,70.71,70.71,-84.27,20.73,23.01,5.07,disconnected,2,2,0,2
spiral_ascent,38.25,0,4,70.71,70.71,-99.3,5.7,87.3,0.54,disconnected,2,2,0,2
spiral_ascent,38.25,1,2,50.0,50.0,-81.3,23.7,5.47,5.37,degraded,1,1,0,3
spiral_ascent,38.25,1,3,70.71,70.71,-73.16,31.84,5.47,20.48,degraded,1,1,0,2
spiral_ascent,38.25,1,4,70.71,70.71,-72.36,32.64,11.45,20.56,degraded,1,1,0,2
spiral_ascent,38.25,2,3,50.0,50.0,-60.52,44.48,0.0,21.75,healthy,0,1,0,0
spiral_ascent,38.25,2,4,50.0,50.0,-83.65,21.35,12.11,5.14,degraded,1,1,0,0
spiral_ascent,38.25,3,4,100.0,100.0,-93.63,11.37,58.88,0.82,disconnected,2,2,0,2
spiral_ascent,38.5,0,1,100.0,100.0,-98.52,6.48,81.41,0.57,disconnected,2,2,0,2
spiral_ascent,38.5,0,2,50.0,50.0,-86.54,18.46,12.89,1.17,disconnected,2,2,0,3
spiral_ascent,38.5,0,3,70.71,70.71,-83.22,21.78,24.54,5.18,disconnected,2,2,0,2
spiral_ascent,38.5,0,4,70.71,70.71,-99.08,5.92,80.26,0.55,disconnected,2,2,0,2
spiral_ascent,38.5,1,2,50.0,50.0,-83.35,21.65,2.55,5.16,degraded,1,1,0,3
spiral_ascent,38.5,1,3,70.71,70.71,-79.48,25.52,7.89,5.55,degraded,1,1,0,2
spiral_ascent,38.5,1,4,70.71,70.71,-80.79,24.21,17.06,5.42,degraded,1,1,0,2
spiral_ascent,38.5,2,3,50.0,50.0,-60.36,44.64,0.0,21.76,healthy,0,1,0,0
spiral_ascent,38.5,2,4,50.0,50.0,-82.14,22.86,12.05,5.29,degraded,1,1,0,0
spiral_ascent,38.5,3,4,100.0,100.0,-87.64,17.36,38.82,1.12,disconnected,2,2,0,2
spiral_ascent,38.75,0,1,100.0,100.0,-95.52,9.48,70.22,0.72,disconnected,2,2,0,2
spiral_ascent,38.75,0,2,50.0,50.0,-76.44,28.56,0.0,20.16,healthy,0,1,0,3
spiral_ascent,38.75,0,3,70.71,70.71,-76.23,28.77,3.76,20.18,healthy,0,1,0,2
spiral_ascent,38.75,0,4,70.71,70.71,-92.64,12.36,54.1,0.87,disconnected,2,2,0,2
spiral_ascent,38.75,1,2,50.0,50.0,-82.34,22.66,3.26,5.27,degraded,1,1,0,3
spiral_ascent,38.75,1,3,70.71,70.71,-77.52,27.48,2.37,20.05,healthy,0,1,0,2
spiral_ascent,38.75,1,4,70.71,70.71,-80.39,24.61,19.29,5.46,degraded,1,1,0,2
spiral_ascent,38.75,2,3,50.0,50.0,-56.96,48.04,0.0,22.1,healthy,0,1,0,0
spiral_ascent,38.75,2,4,50.0,50.0,-84.09,20.91,15.7,5.09,degraded,1,1,0,0
spiral_ascent,38.75,3,4,100.0,100.0,-86.09,18.91,31.88,1.2,disconnected,2,2,0,2
spiral_ascent,39.0,0,1,100.0,100.0,-92.16,12.84,51.02,0.89,disconnected,2,2,0,2
spiral_ascent,39.0,0,2,50.0,50.0,-75.89,29.11,0.0,20.21,healthy,0,1,0,3
spiral_ascent,39.0,0,3,70.71,70.71,-74.82,30.18,5.75,20.32,degraded,1,1,0,2
spiral_ascent,39.0,0,4,70.71,70.71,-93.25,11.75,56.71,0.84,disconnected,2,2,0,2
spiral_ascent,39.0,1,2,50.0,50.0,-86.57,18.43,17.61,1.17,disconnected,2,2,0,3
spiral_ascent,39.0,1,3,70.71,70.71,-84.06,20.94,16.14,5.09,degraded,1,1,0,2
spiral_ascent,39.0,1,4,70.71,70.71,-81.93,23.07,12.6,5.31,degraded,1,1,0,2
spiral_ascent,39.0,2,3,50.0,50.0,-56.4,48.6,0.0,22.16,healthy,0,1,0,0
spiral_ascent,39.0,2,4,50.0,50.0,-88.92,16.08,40.08,1.05,disconnected,2,2,0,0
spiral_ascent,39.0,3,4,100.0,100.0,-89.73,15.27,39.91,1.01,disconnected,2,2,0,2
spiral_ascent,39.25,0,1,100.0,100.0,-90.74,14.26,42.48,0.96,disconnected,2,2,0,2
spiral_ascent,39.25,0,2,50.0,50.0,-73.16,31.84,0.0,20.48,healthy,0,1,0,3
spiral_ascent,39.25,0,3,70.71,70.71,-72.5,32.5,4.99,20.55,healthy,0,1,0,2
spiral_ascent,39.25,0,4,70.71,70.71,-92.79,12.21,58.02,0.86,disconnected,2,2,0,2
spiral_ascent,39.25,1,2,50.0,50.0,-86.08,18.92,21.21,1.2,disconnected,2,2,0,3
spiral_ascent,39.25,1,3,70.71,70.71,-78.82,26.18,5.81,5.62,degraded,1,1,0,2
spiral_ascent,39.25,1,4,70.71,70.71,-91.02,13.98,52.27,0.95,disconnected,2,2,0,2
spiral_ascent,39.25,2,3,50.0,50.0,-60.47,44.53,0.0,21.75,healthy,0,1,0,0
spiral_ascent,39.25,2,4,50.0,50.0,-85.91,19.09,24.88,1.2,disconnected,2,2,0,0
spiral_ascent,39.25,3,4,100.0,100.0,-87.73,17.27,33.6,1.11,disconnected,2,2,0,2
spiral_ascent,39.5,0,1,100.0,100.0,-92.76,12.24,57.32,0.86,disconnected,2,2,0,2
spiral_ascent,39.5,0,2,50.0,50.0,-72.55,32.45,0.0,20.54,healthy,0,1,0,3
spiral_ascent,39.5,0,3,70.71,70.71,-68.4,36.6,12.06,20.96,degraded,1,1,0,2
spiral_ascent,39.5,0,4,70.71,70.71,-94.21,10.79,71.96,0.79,disconnected,2,2,0,2
spiral_ascent,39.5,1,2,50.0,50.0,-86.93,18.07,23.96,1.15,disconnected,2,2,0,3
spiral_ascent,39.5,1,3,70.71,70.71,-78.49,26.51,11.03,5.65,degraded,1,1,0,2
spiral_ascent,39.5,1,4,70.71,70.71,-90.58,14.42,49.94,0.97,disconnected,2,2,0,2
spiral_ascent,39.5,2,3,50.0,50.0,-69.39,35.61,0.0,20.86,healthy,0,1,0,0
spiral_ascent,39.5,2,4,50.0,50.0,-78.89,26.11,1.08,5.61,degraded,1,1,0,0
spiral_ascent,39.5,3,4,100.0,100.0,-87.49,17.51,37.91,1.13,disconnected,2,2,0,2
spiral_ascent,39.75,0,1,100.0,100.0,-95.45,9.55,75.82,0.73,disconnected,2,2,0,2
spiral_ascent,39.75,0,2,50.0,50.0,-81.0,24.0,0.0,5.4,degraded,1,1,0,3
spiral_ascent,39.75,0,3,70.71,70.71,-66.27,38.73,10.56,21.17,degraded,1,1,0,2
spiral_ascent,39.75,0,4,70.71,70.71,-92.62,12.38,61.86,0.87,disconnected,2,2,0,2
spiral_ascent,39.75,1,2,50.0,50.0,-90.95,14.05,48.1,0.95,disconnected,2,2,0,3
spiral_ascent,39.75,1,3,70.71,70.71,-78.86,26.14,9.33,5.61,degraded,1,1,0,2
spiral_ascent,39.75,1,4,70.71,70.71,-87.19,17.81,31.02,1.14,disconnected,2,2,0,2
spiral_ascent,39.75,2,3,50.0,50.0,-74.21,30.79,0.0,20.38,healthy,0,1,0,0
spiral_ascent,39.75,2,4,50.0,50.0,-81.49,23.51,0.0,5.35,degraded,1,1,0,0
spiral_ascent,39.75,3,4,100.0,100.0,-94.66,10.34,77.35,0.77,disconnected,2,2,0,2
spiral_ascent,40.0,0,1,100.0,100.0,-88.46,16.54,41.77,1.08,disconnected,2,2,0,2
spiral_ascent,40.0,0,2,50.0,50.0,-83.74,21.26,0.0,5.13,degraded,1,1,0,3
spiral_ascent,40.0,0,3,70.71,70.71,-62.59,42.41,5.42,21.54,degraded,1,1,0,2
spiral_ascent,40.0,0,4,70.71,70.71,-98.65,6.35,96.61,0.57,disconnected,2,2,0,2
spiral_ascent,40.0,1,2,50.0,50.0,-89.63,15.37,39.34,1.02,disconnected,2,2,0,3
spiral_ascent,40.0,1,3,70.71,70.71,-77.44,27.56,5.3,20.06,degraded,1,1,0,2
spiral_ascent,40.0,1,4,70.71,70.71,-81.9,23.1,0.37,5.31,degraded,1,1,0,2
spiral_ascent,40.0,2,3,50.0,50.0,-68.72,36.28,0.0,20.93,healthy,0,1,0,0
spiral_ascent,40.0,2,4,50.0,50.0,-80.7,24.3,0.0,5.43,degraded,1,1,0,0
spiral_ascent,40.0,3,4,100.0,100.0,-91.91,13.09,60.21,0.9,disconnected,2,2,0,2
hover_relay,0.0,0,1,0.0,0.0,-46.1,58.9,2.33,23.19,healthy,0,1,0,3
hover_relay,0.0,0,2,25.0,0.0,-92.73,12.27,55.23,0.86,disconnected,2,2,0,1
hover_relay,0.0,0,3,0.0,0.0,-38.98,66.02,6.41,23.9,degraded,1,1,0,1
hover_relay,0.0,0,4,0.0,0.0,-52.44,52.56,2.97,22.56,healthy,0,1,0,1
hover_relay,0.0,1,2,25.0,0.0,-69.94,35.06,3.11,20.81,healthy,0,1,0,0
hover_relay,0.0,1,3,0.0,0.0,-60.03,44.97,10.28,21.8,degraded,1,1,0,0
hover_relay,0.0,1,4,0.0,0.0,-47.14,57.86,7.68,23.09,degraded,1,1,0,0
hover_relay,0.0,2,3,25.0,0.0,-74.18,30.82,0.0,20.38,healthy,0,1,0,0
hover_relay,0.0,2,4,25.0,0.0,-91.44,13.56,50.19,0.93,disconnected,2,2,0,0
hover_relay,0.0,3,4,0.0,0.0,-53.29,51.71,10.14,22.47,degraded,1,1,0,0
hover_relay,0.25,0,1,3.0,3.0,-57.59,47.41,0.0,22.04,healthy,0,1,0,3
hover_relay,0.25,0,2,24.92,1.5,-80.6,24.4,0.35,5.44,degraded,1,1,0,1
hover_relay,0.25,0,3,2.12,2.12,-47.82,57.18,8.07,23.02,degraded,1,1,0,1
hover_relay,0.25,0,4,2.12,2.12,-51.42,53.58,2.37,22.66,healthy,0,1,0,1
hover_relay,0.25,1,2,24.92,1.5,-72.81,32.19,0.0,20.52,healthy,0,1,0,0
hover_relay,0.25,1,3,2.12,2.12,-57.79,47.21,8.88,22.02,degraded,1,1,0,0
hover_relay,0.25,1,4,2.12,2.12,-55.53,49.47,11.97,22.25,degraded,1,1,0,0
hover_relay,0.25,2,3,24.92,1.5,-72.03,32.97,5.35,20.6,degraded,1,1,0,0
hover_relay,0.25,2,4,24.92,1.5,-86.5,18.5,26.81,1.18,disconnected,2,2,0,0
hover_relay,0.25,3,4,3.0,3.0,-67.93,37.07,15.87,21.01,degraded,1,1,0,0
hover_relay,0.5,0,1,6.0,6.0,-73.6,31.4,0.0,20.44,healthy,0,1,1,3
hover_relay,0.5,0,2,24.93,3.0,-76.23,28.77,0.0,20.18,healthy,0,1,0,3
hover_relay,0.5,0,3,4.24,4.24,-55.17,49.83,8.37,22.28,degraded,1,1,0,4
hover_relay,0.5,0,4,4.24,4.24,-61.15,43.85,0.0,21.68,healthy,0,1,0,3
hover_relay,0.5,1,2,24.93,3.0,-66.65,38.35,2.14,21.14,healthy,0,1,1,0
hover_relay,0.5,1,3,4.24,4.24,-67.67,37.33,11.91,21.03,degraded,1,1,1,4
hover_relay,0.5,1,4,4.24,4.24,-64.81,40.19,16.15,21.32,degraded,1,1,1,3
hover_relay,0.5,2,3,24.93,3.0,-71.5,33.5,0.44,20.65,healthy,0,1,0,0
hover_relay,0.5,2,4,24.93,3.0,-85.73,19.27,23.81,1.21,disconnected,2,2,0,0
hover_relay,0.5,3,4,6.0,6.0,-65.21,39.79,11.11,21.28,degraded,1,1,0,0
hover_relay,0.75,0,1,9.0,9.0,-81.89,23.11,0.0,5.31,degraded,1,1,1,3
hover_relay,0.75,0,2,25.03,4.5,-73.45,31.55,0.0,20.45,healthy,0,1,0,3
hover_relay,0.75,0,3,6.36,6.36,-62.37,42.63,9.67,21.56,degraded,1,1,0,4
hover_relay,0.75,0,4,6.36,6.36,-61.23,43.77,0.0,21.68,healthy,0,1,0,3
hover_relay,0.75,1,2,25.03,4.5,-71.75,33.25,0.46,20.62,healthy,0,1,1,0
hover_relay,0.75,1,3,6.36,6.36,-71.15,33.85,10.21,20.69,degraded,1,1,1,4
hover_relay,0.75,1,4,6.36,6.36,-67.23,37.77,15.37,21.08,degraded,1,1,1,3
hover_relay,0.75,2,3,25.03,4.5,-73.23,31.77,0.92,20.48,healthy,0,1,0,0
hover_relay,0.75,2,4,25.03,4.5,-79.21,25.79,6.07,5.58,degraded,1,1,0,0
hover_relay,0.75,3,4,9.0,9.0,-68.84,36.16,12.42,20.92,degraded,1,1,0,0
hover_relay,1.0,0,1,12.0,12.0,-85.75,19.25,15.62,1.21,disconnected,2,2,1,3
hover_relay,1.0,0,2,25.22,6.0,-74.21,30.79,0.0,20.38,healthy,0,1,0,3
hover_relay,1.0,0,3,8.49,8.49,-69.46,35.54,15.22,20.85,degraded,1,1,0,4
hover_relay,1.0,0,4,8.49,8.49,-55.25,49.75,0.0,22.27,healthy,0,1,0,3
hover_relay,1.0,1,2,25.22,6.0,-79.17,25.83,8.16,5.58,degraded,1,1,1,0
hover_relay,1.0,1,3,8.49,8.49,-74.61,30.39,9.76,20.34,degraded,1,1,1,4
hover_relay,1.0,1,4,8.49,8.49,-69.83,35.17,7.06,20.82,degraded,1,1,1,3
hover_relay,1.0,2,3,25.22,6.0,-69.28,35.72,4.65,20.87,healthy,0,1,0,0
hover_relay,1.0,2,4,25.22,6.0,-67.39,37.61,5.34,21.06,degraded,1,1,0,0
hover_relay,1.0,3,4,12.0,12.0,-66.63,38.37,10.24,21.14,degraded,1,1,0,0
hover_relay,1.25,0,1,15.0,15.0,-87.08,17.92,28.53,1.15,disconnected,2,2,1,3
hover_relay,1.25,0,2,25.5,7.5,-71.25,33.75,0.0,20.67,healthy,0,1,0,3
hover_relay,1.25,0,3,10.61,10.61,-68.19,36.81,22.11,20.98,disconnected,2,2,0,4
hover_relay,1.25,0,4,10.61,10.61,-47.48,57.52,0.0,23.05,healthy,0,1,0,3
hover_relay,1.25,1,2,25.5,7.5,-76.25,28.75,7.83,20.18,degraded,1,1,1,3
hover_relay,1.25,1,3,10.61,10.61,-72.86,32.14,0.94,20.51,healthy,0,1,1,4
hover_relay,1.25,1,4,10.61,10.61,-65.2,39.8,13.41,21.28,degraded,1,1,1,3
hover_relay,1.25,2,3,25.5,7.5,-65.62,39.38,5.1,21.24,degraded,1,1,0,0
hover_relay,1.25,2,4,25.5,7.5,-66.01,38.99,3.46,21.2,healthy,0,1,0,0
hover_relay,1.25,3,4,15.0,15.0,-61.95,43.05,9.62,21.6,degraded,1,1,0,0
hover_relay,1.5,0,1,18.0,18.0,-92.42,12.58,56.95,0.88,disconnected,2,2,1,4
hover_relay,1.5,0,2,25.87,9.0,-73.69,31.31,4.61,20.43,healthy,0,1,0,3
hover_relay,1.5,0,3,12.73,12.73,-69.49,35.51,20.25,20.85,disconnected,2,2,0,4
hover_relay,1.5,0,4,12.73,12.73,-47.87,57.13,0.0,23.01,healthy,0,1,0,3
hover_relay,1.5,1,2,25.87,9.0,-66.41,38.59,2.29,21.16,healthy,0,1,1,3
hover_relay,1.5,1,3,12.73,12.73,-76.04,28.96,2.36,20.2,healthy,0,1,1,4
hover_relay,1.5,1,4,12.73,12.73,-61.66,43.34,13.76,21.63,degraded,1,1,0,3
hover_relay,1.5,2,3,25.87,9.0,-65.41,39.59,0.36,21.26,healthy,0,1,0,0
hover_relay,1.5,2,4,25.87,9.0,-59.55,45.45,0.0,21.85,healthy,0,1,0,0
hover_relay,1.5,3,4,18.0,18.0,-64.13,40.87,2.99,21.39,healthy,0,1,0,0
hover_relay,1.75,0,1,21.0,21.0,-89.93,15.07,49.79,1.0,disconnected,2,2,1,4
hover_relay,1.75,0,2,26.31,10.5,-73.21,31.79,6.48,20.48,degraded,1,1,0,3
hover_relay,1.75,0,3,14.85,14.85,-67.62,37.38,12.95,21.04,degraded,1,1,0,4
hover_relay,1.75,0,4,14.85,14.85,-48.8,56.2,0.0,22.92,healthy,0,1,0,3
hover_relay,1.75,1,2,26.31,10.5,-69.77,35.23,3.17,20.82,healthy,0,1,1,4
hover_relay,1.75,1,3,14.85,14.85,-76.02,28.98,0.25,20.2,healthy,0,1,1,4
hover_relay,1.75,1,4,14.85,14.85,-68.99,36.01,12.7,20.9,degraded,1,1,0,3
hover_relay,1.75,2,3,26.31,10.5,-62.52,42.48,0.36,21.55,healthy,0,1,0,0
hover_relay,1.75,2,4,26.31,10.5,-58.79,46.21,0.0,21.92,healthy,0,1,0,0
hover_relay,1.75,3,4,21.0,21.0,-66.93,38.07,1.07,21.11,healthy,0,1,0,0
hover_relay,2.0,0,1,24.0,24.0,-91.55,13.45,56.58,0.92,disconnected,2,2,1,4
hover_relay,2.0,0,2,26.83,12.0,-75.89,29.11,8.74,20.21,degraded,1,1,0,3
hover_relay,2.0,0,3,16.97,16.97,-71.09,33.91,14.69,20.69,degraded,1,1,0,4
