scenario_id,time_s,src_uav,dst_uav,rssi_dbm_est,snr_db_est,plr_pct_est,throughput_mbps_est,distance_m,hop_count,blocked_building_count,link_state,optimal_relay_uav
slow_separation,18.25,3,4,1.092716,1.092716,-1.223583,1.434967,-1.028076,0.239099,-0.57066,0,2
slow_separation,18.5,0,1,0.122856,0.122856,-0.184877,0.551912,-0.854875,0.239099,1.495427,1,2
slow_separation,18.5,0,2,-1.404931,-1.404931,-0.132455,-0.788561,-0.162125,-1.637985,1.495427,2,2
slow_separation,18.5,0,3,0.972524,0.972524,0.379347,-0.954915,1.34666,-1.637985,-0.57066,2,2
slow_separation,18.5,0,4,-1.408094,-1.408094,1.502241,-0.954915,1.286087,-1.637985,1.495427,2,2
slow_separation,18.5,1,2,-0.453716,-0.453716,-0.095135,-0.479963,-0.038399,0.239099,-0.57066,1,2
slow_separation,18.5,1,3,-0.57857,-0.57857,1.921872,-0.655303,1.316621,2.116182,-0.57066,2,2
slow_separation,18.5,1,4,-0.57857,-0.57857,0.306964,-0.655303,1.478931,2.116182,-0.57066,2,2
slow_separation,18.5,2,3,0.665634,0.665634,1.094847,-0.341445,-0.10994,0.239099,-0.57066,1,2
slow_separation,18.5,2,4,1.357321,1.357321,-0.761425,-0.473388,-0.04176,0.239099,-0.57066,1,2
slow_separation,18.5,3,4,1.345252,1.345252,-1.223583,1.457104,-1.039513,0.239099,-0.57066,0,2
slow_separation,18.75,0,1,0.130181,0.130181,-0.129244,0.574706,-0.866599,0.239099,1.495427,1,2
slow_separation,18.75,0,2,-2.203076,-2.203076,0.340726,-0.954915,-0.071981,-1.637985,1.495427,2,2
slow_separation,18.75,0,3,1.186439,1.186439,0.448346,-0.954915,1.378966,-1.637985,-0.57066,2,2
slow_separation,18.75,0,4,-1.141408,-1.141408,1.394794,-0.954915,1.459105,-1.637985,1.495427,2,2
slow_separation,18.75,1,2,-0.566167,-0.566167,-0.103033,-0.534976,-0.009949,0.239099,-0.57066,1,2
slow_separation,18.75,1,3,-0.691021,-0.691021,1.615328,-0.72259,1.383812,2.116182,-0.57066,2,2
slow_separation,18.75,1,4,-0.691021,-0.691021,0.340205,-0.710316,1.549222,2.116182,-0.57066,2,2
slow_separation,18.75,2,3,0.708834,0.708834,0.749508,-0.54725,-0.003592,0.239099,-0.57066,1,2
slow_separation,18.75,2,4,1.69534,1.69534,-0.714645,-0.531688,-0.011642,0.239099,-0.57066,1,2
slow_separation,18.75,3,4,1.132669,1.132669,-1.223583,1.467405,-1.044854,0.239099,-0.57066,0,2
slow_separation,19.0,0,1,-0.356331,-0.356331,0.50042,0.224465,-0.685661,0.239099,1.495427,1,2
slow_separation,19.0,0,2,-2.336586,-2.336586,-0.007824,-0.954915,-0.044495,-1.637985,1.495427,2,2
slow_separation,19.0,0,3,1.413255,1.413255,0.307572,-0.954915,1.388267,-1.637985,-0.57066,2,2
slow_separation,19.0,0,4,-1.445633,-1.445633,1.245602,-0.954915,1.487008,-1.637985,1.495427,2,2
slow_separation,19.0,1,2,-0.646823,-0.646823,0.156036,-0.441827,-0.058121,0.239099,-0.57066,1,2
slow_separation,19.0,1,3,-0.771676,-0.771676,1.703941,-0.922915,1.431098,2.116182,-0.57066,2,2
slow_separation,19.0,1,4,-0.771676,-0.771676,0.457025,-0.655303,1.576474,2.116182,-0.57066,2,2
slow_separation,19.0,2,3,0.717324,0.717324,0.616893,-0.747576,0.099943,0.239099,-0.57066,1,2
slow_separation,19.0,2,4,1.74137,1.74137,-0.86566,-0.479963,-0.038399,0.239099,-0.57066,1,2
slow_separation,19.0,3,4,1.354158,1.354158,-1.223583,1.47398,-1.048215,0.239099,-0.57066,0,2
slow_separation,19.25,0,1,-0.398864,-0.398864,0.621753,0.155205,-0.649864,0.239099,1.495427,1,2
slow_separation,19.25,0,2,-2.234373,-2.234373,0.014828,-0.954915,-0.062185,-1.637985,1.495427,2,2
slow_separation,19.25,0,3,1.353159,1.353159,0.835865,-0.954915,1.402804,-1.637985,-0.57066,2,2
slow_separation,19.25,0,4,-1.153227,-1.153227,1.036784,-0.954915,1.512852,-1.637985,1.495427,2,2
slow_separation,19.25,1,2,-0.69693,-0.69693,-0.078906,-0.537168,-0.008802,0.239099,-0.57066,1,2
slow_separation,19.25,1,3,-0.821784,-0.821784,1.366153,-0.797547,1.412366,2.116182,-0.57066,2,2
slow_separation,19.25,1,4,-0.821784,-0.821784,-0.078906,-0.712508,1.504359,2.116182,-0.57066,2,2
slow_separation,19.25,2,3,0.624932,0.624932,0.441055,-0.622208,0.035201,0.239099,-0.57066,1,2
slow_separation,19.25,2,4,1.270423,1.270423,-1.223583,-0.410923,-0.074091,0.239099,-0.57066,1,2
slow_separation,19.25,3,4,0.720903,0.720903,-1.223583,1.155519,-0.883586,0.239099,-0.57066,0,2
slow_separation,19.5,0,1,-0.47053,-0.47053,0.948866,0.131754,-0.637697,0.239099,1.495427,1,2
slow_separation,19.5,0,2,-1.80854,-1.80854,0.082177,-0.954915,-0.011173,-1.637985,1.495427,2,2
slow_separation,19.5,0,3,1.418416,1.418416,1.079225,-0.954915,1.648276,-1.637985,-0.57066,2,2
slow_separation,19.5,0,4,-0.826029,-0.826029,1.207761,-0.954915,1.661772,-1.637985,1.495427,2,2
slow_separation,19.5,1,2,-0.47286,-0.47286,-0.551739,-0.633824,0.041115,0.239099,-0.57066,1,2
slow_separation,19.5,1,3,-0.597714,-0.597714,0.426041,-0.838533,1.39973,2.116182,-0.57066,2,2
slow_separation,19.5,1,4,-0.597714,-0.597714,-0.414611,-0.809164,1.581789,2.116182,-0.57066,2,2
slow_separation,19.5,2,3,0.295819,0.295819,-0.163787,-0.663193,0.05633,0.239099,-0.57066,1,2
slow_separation,19.5,2,4,1.421246,1.421246,-1.074911,-0.460457,-0.048455,0.239099,-0.57066,1,2
slow_separation,19.5,3,4,0.748787,0.748787,-1.223583,1.286367,-0.95122,0.239099,-0.57066,0,2
slow_separation,19.75,0,1,-0.146744,-0.146744,0.65699,-0.053011,-0.542161,0.239099,1.495427,1,2
slow_separation,19.75,0,2,-1.144488,-1.144488,0.348363,-0.954915,0.082566,-1.637985,1.495427,2,2
slow_separation,19.75,0,3,1.194096,1.194096,1.103352,-0.954915,1.738342,-1.637985,-0.57066,2,2
slow_separation,19.75,0,4,-0.69693,-0.69693,1.000332,-0.954915,1.587885,-1.637985,1.495427,2,2
slow_separation,19.75,1,2,-0.538034,-0.538034,-0.072657,-0.6987,0.074646,0.239099,-0.57066,1,2
slow_separation,19.75,1,3,-0.662887,-0.662887,0.877697,-0.874039,1.481511,2.116182,-0.57066,2,2
slow_separation,19.75,1,4,-0.662887,-0.662887,0.348537,-0.874039,1.412652,2.116182,-0.57066,2,2
slow_separation,19.75,2,3,0.199432,0.199432,-0.127942,-0.538044,-0.008333,0.239099,-0.57066,1,2
slow_separation,19.75,2,4,0.827943,0.827943,-0.737991,-0.529716,-0.012684,0.239099,-0.57066,1,2
slow_separation,19.75,3,4,0.237554,0.237554,-1.223583,1.26949,-0.942544,0.239099,-0.57066,0,2
slow_separation,20.0,0,1,-0.173712,-0.173712,0.752893,-0.101448,-0.517202,0.239099,1.495427,1,2
slow_separation,20.0,0,2,-1.18519,-1.18519,-0.092966,-0.954915,0.237269,-1.637985,1.495427,2,2
slow_separation,20.0,0,3,1.414421,1.414421,1.08747,-0.954915,1.755328,-1.637985,-0.57066,2,2
slow_separation,20.0,0,4,-1.032203,-1.032203,0.705419,-0.954915,1.482865,-1.637985,1.495427,2,2
slow_separation,20.0,1,2,-0.634587,-0.634587,-0.212823,-0.757,0.104815,0.239099,-0.57066,1,2
slow_separation,20.0,1,3,-0.75944,-0.75944,1.129389,-0.93234,1.642102,2.116182,-0.57066,2,2
slow_separation,20.0,1,4,-0.75944,-0.75944,0.392973,-0.93234,1.463378,2.116182,-0.57066,2,2
slow_separation,20.0,2,3,-0.065673,-0.065673,0.295595,-0.577277,0.01191,0.239099,-0.57066,1,2
slow_separation,20.0,2,4,1.365978,1.365978,-0.53794,-0.524017,-0.015576,0.239099,-0.57066,1,2
slow_separation,20.0,3,4,0.06251,0.06251,-1.223583,1.241874,-0.928215,0.239099,-0.57066,0,2
slow_separation,20.25,0,1,0.0854,0.0854,0.513959,-0.11438,-0.510532,0.239099,1.495427,1,2
slow_separation,20.25,0,2,-1.615351,-1.615351,-0.302391,-0.954915,0.213118,-1.637985,1.495427,2,2
slow_separation,20.25,0,3,1.54535,1.54535,0.683808,-0.954915,1.750326,-1.637985,-0.57066,2,2
slow_separation,20.25,0,4,-1.116021,-1.116021,1.215572,-0.954915,1.548024,-1.637985,1.495427,2,2
slow_separation,20.25,1,2,-0.874721,-0.874721,-0.513118,-0.849711,0.1527,0.239099,-0.57066,1,2
slow_separation,20.25,1,3,-0.999575,-0.999575,1.008317,-0.99875,1.692957,2.116182,-0.57066,2,2
slow_separation,20.25,1,4,-0.999575,-0.999575,0.19405,-0.99875,1.600781,2.116182,-0.57066,2,2
slow_separation,20.25,2,3,-0.326283,-0.326283,0.433505,-0.776288,0.114793,0.239099,-0.57066,1,2
slow_separation,20.25,2,4,1.154143,1.154143,-0.453406,-0.835246,0.145301,0.239099,-0.57066,1,2
slow_separation,20.25,3,4,0.086815,0.086815,-1.10902,1.165382,-0.88877,0.239099,-0.57066,0,2
slow_separation,20.5,0,1,-0.007075,-0.007075,0.513004,0.250547,-0.699078,0.239099,1.495427,1,2
slow_separation,20.5,0,2,-1.25286,-1.25286,-0.275833,-0.954915,0.222653,-1.637985,1.495427,2,2
slow_separation,20.5,0,3,1.398439,1.398439,0.940447,-0.954915,1.842137,-1.637985,-0.57066,2,2
slow_separation,20.5,0,4,-1.330685,-1.330685,1.599185,-0.954915,1.60026,-1.637985,1.495427,2,2
slow_separation,20.5,1,2,-0.16464,-0.16464,0.307572,-0.681604,0.065866,0.239099,-0.57066,1,2
slow_separation,20.5,1,3,-0.356414,-0.356414,1.50632,-0.856944,1.75413,2.116182,-0.57066,2,2
slow_separation,20.5,1,4,-0.289493,-0.289493,1.071066,-0.99875,1.577125,2.116182,-0.57066,2,2
slow_separation,20.5,2,3,-0.231561,-0.231561,0.231977,-0.639303,0.043955,0.239099,-0.57066,1,2
slow_separation,20.5,2,4,0.45122,0.45122,-0.296489,-0.931902,0.195219,0.239099,-0.57066,1,2
slow_separation,20.5,3,4,0.359411,0.359411,-1.223583,1.12615,-0.868449,0.239099,-0.57066,0,2
slow_separation,20.75,0,1,-0.349506,-0.349506,0.094415,0.076522,-0.609169,0.239099,1.495427,1,2
slow_separation,20.75,0,2,-1.248698,-1.248698,-0.272361,-0.954915,0.202332,-1.637985,1.495427,2,2
slow_separation,20.75,0,3,1.024962,1.024962,0.482975,-0.954915,1.87525,-1.637985,-0.57066,2,2
slow_separation,20.75,0,4,-1.348414,-1.348414,1.750374,-0.954915,1.691055,-1.637985,1.495427,2,2
slow_separation,20.75,1,2,-0.242881,-0.242881,-0.061895,-0.835903,0.145536,0.239099,-0.57066,1,2
slow_separation,20.75,1,3,-0.367734,-0.367734,1.35652,-0.99875,1.922901,2.116182,-0.57066,2,2
slow_separation,20.75,1,4,-0.367734,-0.367734,0.721996,-0.99875,1.602735,2.116182,-0.57066,2,2
slow_separation,20.75,2,3,0.187946,0.187946,0.414064,-0.784616,0.119092,0.239099,-0.57066,1,2
slow_separation,20.75,2,4,0.448723,0.448723,-0.318534,-0.954915,0.229296,0.239099,-0.57066,1,2
slow_separation,20.75,3,4,0.163808,0.163808,-1.223583,0.858976,-0.730342,0.239099,-0.57066,0,2
split_and_rejoin,0.0,0,1,2.247774,2.247774,-0.533774,1.690525,-1.44331,0.239099,1.495427,1,2
split_and_rejoin,0.0,0,2,0.774173,0.774173,-0.777915,1.968877,-1.303978,0.239099,-0.57066,0,2
split_and_rejoin,0.0,0,3,3.726869,3.726869,-1.171856,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,0.0,0,4,0.618773,0.618773,-0.248667,1.690525,-1.44331,0.239099,1.495427,1,2
split_and_rejoin,0.0,1,2,1.018802,1.018802,-1.223583,1.488008,-1.338602,0.239099,1.495427,1,2
split_and_rejoin,0.0,1,3,1.336512,1.336512,-0.990551,1.517377,-1.353844,0.239099,1.495427,1,2
split_and_rejoin,0.0,1,4,2.771575,2.771575,-0.581942,1.690525,-1.44331,0.239099,1.495427,1,2
split_and_rejoin,0.0,2,3,0.820036,0.820036,-0.631066,1.974576,-1.306948,0.239099,-0.57066,0,2
split_and_rejoin,0.0,2,4,1.471687,1.471687,-0.079426,1.613595,-1.403527,0.239099,1.495427,1,2
split_and_rejoin,0.0,3,4,0.299898,0.299898,-0.907493,1.690525,-1.44331,0.239099,1.495427,1,2
split_and_rejoin,0.25,0,1,2.559325,2.559325,-1.209002,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,0.25,0,2,0.884377,0.884377,-0.663786,1.931617,-1.284673,0.239099,-0.57066,0,2
split_and_rejoin,0.25,0,3,2.407836,2.407836,-1.223583,1.914303,-1.275789,0.239099,-0.57066,0,2
split_and_rejoin,0.25,0,4,0.562755,0.562755,0.393494,1.681539,-1.438646,0.239099,1.495427,1,2
split_and_rejoin,0.25,1,2,2.862468,2.862468,-1.223583,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,0.25,1,3,1.349414,1.349414,-1.223583,1.847893,-1.241477,0.239099,-0.57066,0,2
split_and_rejoin,0.25,1,4,2.616591,2.616591,-0.576041,1.654142,-1.424552,0.239099,1.495427,1,2
split_and_rejoin,0.25,2,3,1.336013,1.336013,-0.933356,2.036602,-1.338967,0.239099,-0.57066,0,2
split_and_rejoin,0.25,2,4,1.853238,1.853238,0.071328,1.586636,-1.389666,0.239099,1.495427,1,2
split_and_rejoin,0.25,3,4,0.200847,0.200847,-1.159185,1.690525,-1.44331,0.239099,1.495427,1,2
split_and_rejoin,0.5,0,1,2.485828,2.485828,-1.223583,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,0.5,0,2,0.985092,0.985092,-1.025441,1.841756,-1.238246,0.239099,-0.57066,0,2
split_and_rejoin,0.5,0,3,2.850316,2.850316,-1.17472,2.088985,-1.36601,0.239099,-0.57066,0,2
split_and_rejoin,0.5,0,4,0.426749,0.426749,0.312519,1.583349,-1.387869,0.239099,1.495427,1,2
split_and_rejoin,0.5,1,2,2.64847,2.64847,-1.223583,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,0.5,1,3,1.404099,1.404099,-1.208395,1.829482,-1.231941,0.239099,-0.57066,0,2
split_and_rejoin,0.5,1,4,1.204501,1.204501,-1.057293,1.288558,-1.235615,0.239099,1.495427,1,2
split_and_rejoin,0.5,2,3,1.817447,1.817447,-0.268109,2.016876,-1.328833,0.239099,-0.57066,0,2
split_and_rejoin,0.5,2,4,1.314621,1.314621,0.33413,1.491734,-1.340556,0.239099,1.495427,1,2
split_and_rejoin,0.5,3,4,0.975354,0.975354,-1.043059,1.690525,-1.44331,0.239099,1.495427,1,2
split_and_rejoin,0.75,0,1,2.635235,2.635235,-1.078383,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,0.75,0,2,1.172871,1.172871,-0.724539,1.80077,-1.217091,0.239099,-0.57066,0,2
split_and_rejoin,0.75,0,3,2.766747,2.766747,-1.223583,1.857975,-1.246635,0.239099,-0.57066,0,2
split_and_rejoin,0.75,0,4,-0.035125,-0.035125,0.304534,1.423789,-1.305437,0.239099,1.495427,1,2
split_and_rejoin,0.75,1,2,1.61943,1.61943,-1.223583,2.055013,-1.348503,0.239099,-0.57066,0,2
split_and_rejoin,0.75,1,3,1.593294,1.593294,-1.223583,1.740716,-1.18601,0.239099,-0.57066,0,2
split_and_rejoin,0.75,1,4,1.118186,1.118186,-0.022318,1.014809,-1.094068,0.239099,1.495427,1,2
split_and_rejoin,0.75,2,3,1.55101,1.55101,-0.122908,1.86455,-1.250022,0.239099,-0.57066,0,2
split_and_rejoin,0.75,2,4,0.648488,0.648488,0.046854,1.187957,-1.183535,0.239099,1.495427,1,2
split_and_rejoin,0.75,3,4,0.764352,0.764352,-0.654673,1.690525,-1.44331,0.239099,1.495427,1,2
split_and_rejoin,1.0,0,1,2.5947,2.5947,-0.516242,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,1.0,0,2,0.993416,0.993416,-0.693294,1.533377,-1.07888,0.239099,-0.57066,0,2
split_and_rejoin,1.0,0,3,2.690004,2.690004,-1.223583,1.738744,-1.185098,0.239099,-0.57066,0,2
split_and_rejoin,1.0,0,4,-0.550769,-0.550769,-0.689215,1.106205,-1.141381,0.239099,1.495427,1,2
split_and_rejoin,1.0,1,2,1.638491,1.638491,-1.223583,1.957699,-1.298142,0.239099,-0.57066,0,2
split_and_rejoin,1.0,1,3,1.231968,1.231968,-1.111711,1.540829,-1.082735,0.239099,-0.57066,0,2
split_and_rejoin,1.0,1,4,1.123513,1.123513,-0.217163,0.683636,-0.922978,0.239099,1.495427,1,2
split_and_rejoin,1.0,2,3,0.862819,0.862819,-0.612059,1.713319,-1.171863,0.239099,-0.57066,0,2
split_and_rejoin,1.0,2,4,0.909514,0.909514,-0.064238,1.251518,-1.216362,0.239099,1.495427,1,2
split_and_rejoin,1.0,3,4,0.605705,0.605705,-0.739554,1.690525,-1.44331,0.239099,1.495427,1,2
split_and_rejoin,1.25,0,1,3.213056,3.213056,-0.834415,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,1.25,0,2,0.587809,0.587809,-1.003136,1.3679,-0.993347,0.239099,-0.57066,0,2
split_and_rejoin,1.25,0,3,3.04517,3.04517,-1.223583,1.558363,-1.091776,0.239099,-0.57066,0,2
split_and_rejoin,1.25,0,4,-0.120525,-0.120525,-1.223583,1.028179,-1.100973,0.239099,1.495427,1,2
split_and_rejoin,1.25,1,2,1.636826,1.636826,-1.223583,1.917152,-1.277195,0.239099,-0.57066,0,2
split_and_rejoin,1.25,1,3,0.95005,0.95005,-1.223583,1.306531,-0.961693,0.239099,-0.57066,0,2
split_and_rejoin,1.25,1,4,0.872641,0.872641,0.136855,0.643308,-0.902136,0.239099,1.495427,1,2
split_and_rejoin,1.25,2,3,0.231145,0.231145,-1.126031,1.493268,-1.058219,0.239099,-0.57066,0,2
split_and_rejoin,1.25,2,4,1.067245,1.067245,-0.472587,1.128123,-1.152662,0.239099,1.495427,1,2
split_and_rejoin,1.25,3,4,0.579236,0.579236,-0.469896,1.690525,-1.44331,0.239099,1.495427,1,2
split_and_rejoin,1.5,0,1,3.489314,3.489314,-0.83294,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,1.5,0,2,0.924913,0.924913,-1.163438,1.383023,-1.001215,0.239099,-0.57066,0,2
split_and_rejoin,1.5,0,3,2.573475,2.573475,-1.160573,1.421817,-1.021276,0.239099,-0.57066,0,2
split_and_rejoin,1.5,0,4,-0.003496,-0.003496,-0.726275,1.031247,-1.102614,0.239099,1.495427,1,2
split_and_rejoin,1.5,1,2,2.155466,2.155466,-1.223583,2.018849,-1.329875,0.239099,-0.57066,0,2
split_and_rejoin,1.5,1,3,0.437819,0.437819,-1.223583,1.135355,-0.873217,0.239099,-0.57066,0,2
split_and_rejoin,1.5,1,4,1.179697,1.179697,0.071328,0.593774,-0.876473,0.239099,1.495427,1,2
split_and_rejoin,1.5,2,3,-0.041617,-0.041617,-1.223583,1.452282,-1.036986,0.239099,-0.57066,0,2
split_and_rejoin,1.5,2,4,0.576239,0.576239,-1.079858,1.061932,-1.11848,0.239099,1.495427,1,2
split_and_rejoin,1.5,3,4,-0.431076,-0.431076,-0.58932,1.520445,-1.355381,0.239099,1.495427,1,2
split_and_rejoin,1.75,0,1,3.581789,3.581789,-0.540109,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,1.75,0,2,1.589298,1.589298,-0.881716,1.635074,-1.131507,0.239099,-0.57066,0,2
split_and_rejoin,1.75,0,3,2.503141,2.503141,-0.704403,1.281326,-0.948614,0.239099,-0.57066,0,2
split_and_rejoin,1.75,0,4,-0.162059,-0.162059,-1.128548,0.733608,-0.948745,0.239099,1.495427,1,2
split_and_rejoin,1.75,1,2,2.023704,2.023704,-1.223583,1.827509,-1.230925,0.239099,-0.57066,0,2
split_and_rejoin,1.75,1,3,0.054187,0.054187,-1.223583,1.063904,-0.836326,0.239099,-0.57066,0,2
split_and_rejoin,1.75,1,4,1.113691,1.113691,0.22,0.484187,-0.819834,0.239099,1.495427,1,2
split_and_rejoin,1.75,2,3,0.247043,0.247043,-1.223583,1.610526,-1.118793,0.239099,-0.57066,0,2
split_and_rejoin,1.75,2,4,-0.216662,-0.216662,-1.223583,1.045713,-1.110065,0.239099,1.495427,1,2
split_and_rejoin,1.75,3,4,0.192191,0.192191,-0.982393,1.520445,-1.355433,0.239099,1.495427,1,2
split_and_rejoin,2.0,0,1,3.657866,3.657866,-0.985604,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,2.0,0,2,1.920659,1.920659,-0.621519,1.376886,-0.998037,0.239099,-0.57066,0,2
split_and_rejoin,2.0,0,3,2.690837,2.690837,-1.223583,1.218642,-0.916256,0.239099,-0.57066,0,2
split_and_rejoin,2.0,0,4,-0.28017,-0.28017,-1.223583,0.57887,-0.868814,0.239099,1.495427,1,2
split_and_rejoin,2.0,1,2,1.679193,1.679193,-1.223583,1.599568,-1.113165,0.239099,-0.57066,0,2
split_and_rejoin,2.0,1,3,-0.054602,-0.054602,-1.223583,0.78073,-0.689881,0.239099,-0.57066,0,2
split_and_rejoin,2.0,1,4,1.355823,1.355823,-0.009734,0.67202,-0.916908,0.239099,1.495427,1,2
split_and_rejoin,2.0,2,3,-0.123521,-0.123521,-1.223583,1.516062,-1.069943,0.239099,-0.57066,0,2
split_and_rejoin,2.0,2,4,-0.337853,-0.337853,-1.121171,0.945988,-1.058558,0.239099,1.495427,1,2
split_and_rejoin,2.0,3,4,-0.353334,-0.353334,-0.754568,1.356283,-1.270526,0.239099,1.495427,1,2
split_and_rejoin,2.25,0,1,4.076541,4.076541,-1.223583,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,2.25,0,2,1.368891,1.368891,-0.585327,1.364393,-0.991628,0.239099,-0.57066,0,2
split_and_rejoin,2.25,0,3,2.880863,2.880863,-1.223583,1.133821,-0.872461,0.239099,-0.57066,0,2
split_and_rejoin,2.25,0,4,-0.207173,-0.207173,-1.009905,0.483529,-0.819469,0.239099,1.495427,1,2
split_and_rejoin,2.25,1,2,1.737957,1.737957,-1.223583,1.695347,-1.162614,0.239099,-0.57066,0,2
split_and_rejoin,2.25,1,3,0.177708,0.177708,-1.223583,0.724841,-0.661041,0.239099,-0.57066,0,2
split_and_rejoin,2.25,1,4,1.048351,1.048351,-0.019715,0.846045,-1.006869,0.239099,1.495427,1,2
split_and_rejoin,2.25,2,3,-0.315795,-0.315795,-1.223583,1.347517,-0.982874,0.239099,-0.57066,0,2
split_and_rejoin,2.25,2,4,-0.829441,-0.829441,-1.143476,0.913989,-1.042014,0.239099,1.495427,1,2
split_and_rejoin,2.25,3,4,0.020559,0.020559,-1.182965,1.976987,-1.308225,0.239099,-0.57066,0,2
split_and_rejoin,2.5,0,1,3.816513,3.816513,-1.223583,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,2.5,0,2,1.02929,1.02929,-0.359325,1.22982,-0.922014,0.239099,-0.57066,0,2
split_and_rejoin,2.5,0,3,2.2397,2.2397,-1.108326,0.728786,-0.663125,0.239099,-0.57066,0,2
split_and_rejoin,2.5,0,4,-0.537951,-0.537951,-0.756131,0.297012,-0.723125,0.239099,1.495427,1,2
split_and_rejoin,2.5,1,2,1.021133,1.021133,-1.223583,1.597814,-1.112227,0.239099,-0.57066,0,2
split_and_rejoin,2.5,1,3,0.704006,0.704006,-1.223583,0.623363,-0.608622,0.239099,-0.57066,1,2
split_and_rejoin,2.5,1,4,0.665718,0.665718,-0.491333,0.737553,-0.950751,0.239099,1.495427,1,2
split_and_rejoin,2.5,2,3,-0.248208,-0.248208,-1.223583,1.398803,-1.009344,0.239099,-0.57066,0,2
split_and_rejoin,2.5,2,4,-0.66014,-0.66014,-0.870781,0.958262,-1.064863,0.239099,1.495427,1,2
split_and_rejoin,2.5,3,4,0.543112,0.543112,-0.569358,1.985096,-1.312419,0.239099,-0.57066,0,2
split_and_rejoin,2.75,0,1,4.021938,4.021938,-1.210478,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,2.75,0,2,1.665709,1.665709,-0.797443,1.358037,-0.988267,0.239099,-0.57066,0,2
split_and_rejoin,2.75,0,3,2.224635,2.224635,-0.959046,0.598158,-0.595621,0.239099,-0.57066,1,2
split_and_rejoin,2.75,0,4,-0.621852,-0.621852,-0.341533,-0.069449,-0.533667,0.239099,1.495427,1,2
split_and_rejoin,2.75,1,2,0.63567,0.63567,-1.223583,1.402968,-1.011532,0.239099,-0.57066,0,2
split_and_rejoin,2.75,1,3,0.579735,0.579735,-1.223583,0.505885,-0.547892,0.239099,-0.57066,1,2
split_and_rejoin,2.75,1,4,0.421838,0.421838,-0.628896,0.644185,-0.902526,0.239099,1.495427,1,2
split_and_rejoin,2.75,2,3,-0.207256,-0.207256,-1.223583,1.362859,-0.99082,0.239099,-0.57066,0,2
split_and_rejoin,2.75,2,4,-0.429578,-0.429578,0.024115,0.774813,-0.970056,0.239099,1.495427,1,2
split_and_rejoin,2.75,3,4,-0.038538,-0.038538,-0.546619,1.661594,-1.145185,0.239099,-0.57066,0,2
split_and_rejoin,3.0,0,1,3.533013,3.533013,-0.862796,2.238462,-1.44331,0.239099,-0.57066,0,2
split_and_rejoin,3.0,0,2,1.555422,1.555422,-0.803778,1.239244,-0.926886,0.239099,-0.57066,0,2
split_and_rejoin,3.0,0,3,1.826769,1.826769,-0.686872,0.352682,-0.468691,0.239099,-0.57066,1,2
split_and_rejoin,3.0,0,4,-0.253535,-0.253535,-0.31133,0.00792,-0.573737,0.239099,1.495427,1,2
split_and_rejoin,3.0,1,2,1.189935,1.189935,-1.223583,1.214477,-0.914146,0.239099,-0.57066,0,2
split_and_rejoin,3.0,1,3,0.080905,0.080905,-1.223583,0.343915,-0.464132,0.239099,-0.57066,1,2
split_and_rejoin,3.0,1,4,0.435488,0.435488,-0.098433,0.261944,-0.704992,0.239099,1.495427,1,2
split_and_rejoin,3.0,2,3,0.029715,0.029715,-0.659273,1.215792,-0.914745,0.239099,-0.57066,0,2
split_and_rejoin,3.0,2,4,-0.187363,-0.187363,0.30844,0.806593,-0.986495,0.239099,1.495427,1,2
split_and_rejoin,3.0,3,4,0.102297,0.102297,-0.730614,1.558582,-1.09188,0.239099,-0.57066,0,2
split_and_rejoin,3.25,0,1,2.720052,2.720052,-0.855245,2.17797,-1.411994,0.239099,-0.57066,0,2
split_and_rejoin,3.25,0,2,1.618015,1.618015,-1.040282,1.43431,-1.027737,0.239099,-0.57066,0,2
split_and_rejoin,3.25,0,3,1.740704,1.740704,-0.632888,0.250766,-0.416064,0.239099,-0.57066,1,2
split_and_rejoin,3.25,0,4,-0.624765,-0.624765,-0.812631,-0.315363,-0.406633,0.239099,1.495427,1,2
split_and_rejoin,3.25,1,2,1.031537,1.031537,-1.223583,0.931523,-0.767806,0.239099,-0.57066,0,2
split_and_rejoin,3.25,1,3,0.074829,0.074829,-1.215251,0.176904,-0.37787,0.239099,-0.57066,1,2
split_and_rejoin,3.25,1,4,0.466618,0.466618,-0.784771,0.293505,-0.721301,0.239099,1.495427,1,2
split_and_rejoin,3.25,2,3,0.429329,0.429329,-0.874426,1.149163,-0.880355,0.239099,-0.57066,0,2
