scenario_id,time_s,src_uav,dst_uav,distance_m,hop_count,route_type,blocked_building_count,blocked_building_ids,blocked_attenuation_db,rssi_dbm_est,snr_db_est,plr_pct_est,rtt_ms_est,throughput_mbps_est,link_state,reconfig_trigger,optimal_relay_uav
double_relay_compete,27.5,0,3,141.842,0,direct,1,B1,6.0,-99.262,-4.262,45.938,51.205,1.2,disconnected,yes,1
double_relay_compete,27.5,0,4,84.152,0,direct,1,B2,6.0,-84.904,10.096,31.749,38.513,1.2,disconnected,yes,1
double_relay_compete,27.5,1,2,76.705,1,direct,0,none,0,-88.42,6.58,29.488,24.875,1.2,degraded,yes,1
double_relay_compete,27.5,1,3,109.645,0,direct,1,B1,6.0,-68.239,26.761,24.293,44.122,1.2,disconnected,yes,1
double_relay_compete,27.5,1,4,69.248,0,direct,1,B1,6.0,-97.079,-2.079,29.787,35.235,1.2,disconnected,yes,1
double_relay_compete,27.5,2,3,189.449,0,direct,1,B1,6.0,-86.235,8.765,54.6,61.679,1.2,disconnected,yes,1
double_relay_compete,27.5,2,4,145.258,0,direct,1,B2,6.0,-100.528,-5.528,31.477,51.957,1.2,disconnected,yes,1
double_relay_compete,27.5,3,4,64.77,1,direct,0,none,0,-87.653,7.347,5.355,22.249,1.2,degraded,yes,1
double_relay_compete,27.75,0,1,13.432,1,direct,0,none,0,-77.209,17.791,0.0,10.955,12.911,healthy,no,1
double_relay_compete,27.75,0,2,46.32,1,direct,0,none,0,-69.428,25.572,7.462,18.19,5.346,degraded,no,1
double_relay_compete,27.75,0,3,138.346,0,direct,1,B1,6.0,-98.975,-3.975,49.081,50.436,1.2,disconnected,yes,1
double_relay_compete,27.75,0,4,81.384,0,direct,1,B2,6.0,-84.344,10.656,27.025,37.904,1.2,disconnected,yes,1
double_relay_compete,27.75,1,2,81.641,1,direct,0,none,0,-82.071,12.929,30.482,25.961,1.2,degraded,yes,1
double_relay_compete,27.75,1,3,106.604,0,direct,1,B1,6.0,-74.598,20.402,22.329,43.453,1.2,disconnected,yes,1
double_relay_compete,27.75,1,4,69.469,0,direct,1,B1,6.0,-92.872,2.128,36.926,35.283,1.2,disconnected,yes,1
double_relay_compete,27.75,2,3,194.36,0,direct,1,B1,6.0,-88.015,6.985,52.68,62.759,1.2,disconnected,yes,1
double_relay_compete,27.75,2,4,142.344,0,direct,1,B2,6.0,-99.947,-4.947,26.145,51.316,1.2,disconnected,yes,1
double_relay_compete,27.75,3,4,67.352,1,direct,0,none,0,-87.005,7.995,5.551,22.818,1.2,degraded,yes,1
double_relay_compete,28.0,0,1,15.284,1,direct,0,none,0,-76.311,18.689,0.0,11.363,12.485,healthy,no,1
double_relay_compete,28.0,0,2,47.705,1,direct,0,none,0,-70.22,24.78,13.404,18.495,5.028,degraded,no,1
double_relay_compete,28.0,0,3,133.693,0,direct,1,B1,6.0,-94.159,0.841,46.542,49.412,1.2,disconnected,yes,1
double_relay_compete,28.0,0,4,81.915,0,direct,1,B2,6.0,-86.792,8.208,18.852,38.021,1.2,disconnected,yes,1
double_relay_compete,28.0,1,2,84.66,1,direct,0,none,0,-79.848,15.152,28.215,26.625,1.2,degraded,yes,1
double_relay_compete,28.0,1,3,111.891,0,direct,1,B1,6.0,-80.05,14.95,26.84,44.616,1.2,disconnected,yes,1
double_relay_compete,28.0,1,4,69.658,0,direct,1,B1,6.0,-89.703,5.297,40.738,35.325,1.2,disconnected,yes,1
double_relay_compete,28.0,2,3,194.167,0,direct,1,B1,6.0,-87.774,7.226,53.761,62.717,1.2,disconnected,yes,1
double_relay_compete,28.0,2,4,141.173,0,direct,1,B2,6.0,-97.493,-2.493,22.023,51.058,1.2,disconnected,yes,1
double_relay_compete,28.0,3,4,70.016,1,direct,0,none,0,-84.765,10.235,9.796,23.403,1.2,degraded,yes,1
double_relay_compete,28.25,0,1,17.493,1,direct,0,none,0,-65.544,29.456,0.0,11.848,11.977,healthy,no,1
double_relay_compete,28.25,0,2,52.088,1,direct,0,none,0,-73.629,21.371,11.976,19.459,4.02,degraded,no,1
double_relay_compete,28.25,0,3,131.874,0,direct,1,B1,6.0,-88.761,6.239,43.603,49.012,1.2,disconnected,yes,1
double_relay_compete,28.25,0,4,83.103,0,direct,1,B2,6.0,-82.154,12.846,16.903,38.283,1.2,disconnected,yes,1
double_relay_compete,28.25,1,2,78.694,1,direct,0,none,0,-77.764,17.236,21.717,25.313,1.2,degraded,yes,1
double_relay_compete,28.25,1,3,115.603,0,direct,1,B1,6.0,-70.27,24.73,32.967,45.433,1.2,disconnected,yes,1
double_relay_compete,28.25,1,4,69.942,0,direct,1,B1,6.0,-84.732,10.268,34.497,35.387,1.2,disconnected,yes,1
double_relay_compete,28.25,2,3,189.68,0,direct,1,B1,6.0,-84.316,10.684,51.822,61.73,1.2,disconnected,yes,1
double_relay_compete,28.25,2,4,140.159,0,direct,1,B2,6.0,-102.014,-7.014,23.668,50.835,1.2,disconnected,yes,1
double_relay_compete,28.25,3,4,71.462,1,direct,0,none,0,-86.31,8.69,6.857,23.722,1.2,degraded,yes,1
double_relay_compete,28.5,0,1,16.263,1,direct,0,none,0,-65.986,29.014,3.533,11.578,12.259,healthy,no,1
double_relay_compete,28.5,0,2,54.558,1,direct,0,none,0,-77.849,17.151,18.57,20.003,3.452,degraded,yes,1
double_relay_compete,28.5,0,3,138.208,0,direct,1,B1,6.0,-93.165,1.835,43.913,50.406,1.2,disconnected,yes,1
double_relay_compete,28.5,0,4,82.753,0,direct,1,B2,6.0,-81.84,13.16,18.606,38.206,1.2,disconnected,yes,1
double_relay_compete,28.5,1,2,78.437,1,direct,0,none,0,-78.668,16.332,15.591,25.256,1.2,degraded,yes,1
double_relay_compete,28.5,1,3,112.194,0,direct,1,B1,6.0,-70.021,24.979,30.932,44.683,1.2,disconnected,yes,1
double_relay_compete,28.5,1,4,67.202,0,direct,1,B1,6.0,-88.458,6.542,36.038,34.784,1.2,disconnected,yes,1
double_relay_compete,28.5,2,3,193.314,0,direct,1,B1,6.0,-88.285,6.715,54.433,62.529,1.2,disconnected,yes,1
double_relay_compete,28.5,2,4,137.322,0,direct,1,B2,6.0,-99.717,-4.717,25.053,50.211,1.2,disconnected,yes,1
double_relay_compete,28.5,3,4,71.166,1,direct,0,none,0,-83.562,11.438,12.011,23.657,1.2,degraded,yes,1
double_relay_compete,28.75,0,1,16.77,1,direct,0,none,0,-68.254,26.746,4.941,11.689,12.143,healthy,no,1
double_relay_compete,28.75,0,2,53.281,1,direct,0,none,0,-80.052,14.948,19.053,19.722,3.745,degraded,yes,1
double_relay_compete,28.75,0,3,137.046,0,direct,1,B1,6.0,-87.707,7.293,48.509,50.15,1.2,disconnected,yes,1
double_relay_compete,28.75,0,4,79.491,0,direct,1,B2,6.0,-80.392,14.608,16.794,37.488,1.2,disconnected,yes,1
double_relay_compete,28.75,1,2,80.312,1,direct,0,none,0,-77.308,17.692,17.525,25.669,1.2,degraded,yes,1
double_relay_compete,28.75,1,3,112.354,0,direct,1,B1,6.0,-67.32,27.68,39.114,44.718,1.2,disconnected,yes,1
double_relay_compete,28.75,1,4,72.268,1,direct,0,none,0,-84.808,10.192,27.97,23.899,1.2,degraded,yes,1
double_relay_compete,28.75,2,3,193.308,0,direct,1,B1,6.0,-94.225,0.775,59.405,62.528,1.2,disconnected,yes,1
double_relay_compete,28.75,2,4,138.892,0,direct,1,B2,6.0,-94.8,0.2,21.192,50.556,1.2,disconnected,yes,1
double_relay_compete,28.75,3,4,73.67,1,direct,0,none,0,-81.536,13.464,15.623,24.207,1.2,degraded,yes,1
double_relay_compete,29.0,0,1,18.983,1,direct,0,none,0,-73.032,21.968,11.5,12.176,11.634,healthy,no,1
double_relay_compete,29.0,0,2,51.385,1,direct,0,none,0,-81.367,13.633,21.502,19.305,4.182,degraded,yes,1
double_relay_compete,29.0,0,3,136.77,0,direct,1,B1,6.0,-86.334,8.666,52.738,50.09,1.2,disconnected,yes,1
double_relay_compete,29.0,0,4,86.505,0,direct,1,B2,6.0,-81.804,13.196,27.73,39.031,1.2,disconnected,yes,1
double_relay_compete,29.0,1,2,85.065,1,direct,0,none,0,-76.742,18.258,15.256,26.714,1.2,degraded,yes,1
double_relay_compete,29.0,1,3,111.262,0,direct,1,B1,6.0,-72.738,22.262,39.016,44.478,1.2,disconnected,yes,1
double_relay_compete,29.0,1,4,69.701,1,direct,0,none,0,-82.86,12.14,26.647,23.334,1.2,degraded,yes,1
double_relay_compete,29.0,2,3,196.645,0,direct,1,B1,6.0,-100.862,-5.862,58.499,63.262,1.2,disconnected,yes,1
double_relay_compete,29.0,2,4,140.34,0,direct,1,B2,6.0,-98.641,-3.641,24.398,50.875,1.2,disconnected,yes,1
double_relay_compete,29.0,3,4,76.254,1,direct,0,none,0,-83.34,11.66,18.257,24.776,1.2,degraded,yes,1
double_relay_compete,29.25,0,1,16.171,1,direct,0,none,0,-67.162,27.838,2.913,11.558,12.281,healthy,no,1
double_relay_compete,29.25,0,2,53.407,1,direct,0,none,0,-79.01,15.99,23.692,19.75,3.716,degraded,yes,1
double_relay_compete,29.25,0,3,142.16,0,direct,1,B1,6.0,-92.277,2.723,54.103,51.275,1.2,disconnected,yes,1
double_relay_compete,29.25,0,4,90.056,0,direct,1,B2,6.0,-91.276,3.724,31.205,39.812,1.2,disconnected,yes,1
double_relay_compete,29.25,1,2,89.919,0,direct,0,none,0,-74.169,20.831,23.212,27.782,1.2,disconnected,yes,1
double_relay_compete,29.25,1,3,111.919,0,direct,1,B1,6.0,-71.991,23.009,40.169,44.622,1.2,disconnected,yes,1
double_relay_compete,29.25,1,4,75.808,1,direct,0,none,0,-82.302,12.698,25.66,24.678,1.2,degraded,yes,1
double_relay_compete,29.25,2,3,194.498,0,direct,1,B1,6.0,-102.481,-7.481,61.532,62.789,1.2,disconnected,yes,1
double_relay_compete,29.25,2,4,139.259,0,direct,1,B2,6.0,-94.494,0.506,25.167,50.637,1.2,disconnected,yes,1
double_relay_compete,29.25,3,4,73.407,1,direct,0,none,0,-89.564,5.436,21.607,24.15,1.2,degraded,yes,1
double_relay_compete,29.5,0,1,12.857,1,direct,0,none,0,-63.144,31.856,1.513,10.829,13.043,healthy,no,1
double_relay_compete,29.5,0,2,51.711,1,direct,0,none,0,-77.6,17.4,18.04,19.376,4.106,degraded,yes,1
double_relay_compete,29.5,0,3,141.798,0,direct,1,B1,6.0,-90.043,4.957,53.159,51.195,1.2,disconnected,yes,1
double_relay_compete,29.5,0,4,91.911,0,direct,1,B2,6.0,-84.43,10.57,32.331,40.22,1.2,disconnected,yes,1
double_relay_compete,29.5,1,2,92.541,0,direct,0,none,0,-73.033,21.967,18.814,28.359,1.2,disconnected,yes,1
double_relay_compete,29.5,1,3,112.179,0,direct,1,B1,6.0,-75.072,19.928,36.395,44.679,1.2,disconnected,yes,1
double_relay_compete,29.5,1,4,75.286,1,direct,0,none,0,-79.292,15.708,18.981,24.563,1.2,degraded,yes,1
double_relay_compete,29.5,2,3,198.636,0,direct,1,B1,6.0,-104.19,-9.19,54.727,63.7,1.2,disconnected,yes,1
double_relay_compete,29.5,2,4,140.799,0,direct,1,B2,6.0,-97.223,-2.223,27.128,50.976,1.2,disconnected,yes,1
double_relay_compete,29.5,3,4,75.366,1,direct,0,none,0,-87.917,7.083,25.603,24.581,1.2,degraded,yes,1
double_relay_compete,29.75,0,1,12.868,1,direct,0,none,0,-62.176,32.824,2.339,10.831,13.04,healthy,no,1
double_relay_compete,29.75,0,2,50.69,1,direct,0,none,0,-80.468,14.532,16.618,19.152,4.341,degraded,yes,1
double_relay_compete,29.75,0,3,144.858,0,direct,1,B1,6.0,-93.39,1.61,54.061,51.869,1.2,disconnected,yes,1
double_relay_compete,29.75,0,4,93.477,0,direct,1,B2,6.0,-84.175,10.825,34.162,40.565,1.2,disconnected,yes,1
double_relay_compete,29.75,1,2,87.579,1,direct,0,none,0,-73.748,21.252,13.546,27.267,1.2,degraded,yes,1
double_relay_compete,29.75,1,3,112.32,0,direct,1,B1,6.0,-73.773,21.227,32.453,44.71,1.2,disconnected,yes,1
double_relay_compete,29.75,1,4,75.55,1,direct,0,none,0,-76.573,18.427,11.827,24.621,1.2,degraded,yes,1
double_relay_compete,29.75,2,3,203.226,0,direct,1,B1,6.0,-102.828,-7.828,50.313,64.71,1.2,disconnected,yes,1
double_relay_compete,29.75,2,4,146.063,0,direct,1,B2,6.0,-98.443,-3.443,25.805,52.134,1.2,disconnected,yes,1
double_relay_compete,29.75,3,4,71.267,1,direct,0,none,0,-90.224,4.776,15.868,23.679,1.2,degraded,yes,1
double_relay_compete,30.0,0,1,6.665,1,direct,0,none,0,-59.461,35.539,5.715,9.466,14.467,healthy,no,1
double_relay_compete,30.0,0,2,51.463,1,direct,0,none,0,-80.392,14.608,20.405,19.322,4.164,degraded,yes,1
double_relay_compete,30.0,0,3,149.184,0,direct,1,B1,6.0,-84.319,10.681,46.654,52.82,1.2,disconnected,yes,1
double_relay_compete,30.0,0,4,90.669,0,direct,1,B2,6.0,-80.909,14.091,26.954,39.947,1.2,disconnected,yes,1
double_relay_compete,30.0,1,2,78.859,1,direct,0,none,0,-78.93,16.07,10.1,25.349,1.2,degraded,yes,1
double_relay_compete,30.0,1,3,116.195,0,direct,1,B1,6.0,-76.7,18.3,32.466,45.563,1.2,disconnected,yes,1
double_relay_compete,30.0,1,4,75.542,1,direct,0,none,0,-78.236,16.764,12.431,24.619,1.2,degraded,yes,1
double_relay_compete,30.0,2,3,202.578,0,direct,1,B1,6.0,-93.976,1.024,45.577,64.567,1.2,disconnected,yes,1
double_relay_compete,30.0,2,4,149.376,0,direct,1,B2,6.0,-100.488,-5.488,32.619,52.863,1.2,disconnected,yes,1
double_relay_compete,30.0,3,4,70.788,1,direct,0,none,0,-87.12,7.88,17.405,23.573,1.2,degraded,yes,1
high_speed_scatter,0.0,0,1,3.099,1,direct,0,none,0,-63.28,31.72,0.0,8.682,15.287,healthy,no,0
high_speed_scatter,0.0,0,2,8.88,1,direct,0,none,0,-64.164,30.836,0.0,9.954,13.957,healthy,no,0
high_speed_scatter,0.0,0,3,1.0,1,direct,0,none,0,-50.803,44.197,0.0,8.22,15.77,healthy,no,0
high_speed_scatter,0.0,0,4,6.187,1,direct,0,none,0,-44.788,50.212,0.0,9.361,14.577,healthy,no,0
high_speed_scatter,0.0,1,2,3.014,1,direct,0,none,0,-37.479,57.521,0.0,8.663,15.307,healthy,no,0
high_speed_scatter,0.0,1,3,1.0,1,direct,0,none,0,-36.083,58.917,2.069,8.22,15.77,healthy,no,0
high_speed_scatter,0.0,1,4,1.0,1,direct,0,none,0,-28.467,66.533,0.0,8.22,15.77,healthy,no,0
high_speed_scatter,0.0,2,3,1.0,1,direct,0,none,0,-42.004,52.996,0.0,8.22,15.77,healthy,no,0
high_speed_scatter,0.0,2,4,4.265,1,direct,0,none,0,-59.503,35.497,11.158,8.938,15.019,healthy,no,0
high_speed_scatter,0.0,3,4,1.09,1,direct,0,none,0,-35.407,59.593,9.341,8.24,15.749,healthy,no,0
high_speed_scatter,0.25,0,1,8.21,1,direct,0,none,0,-71.233,23.767,0.0,9.806,14.112,healthy,no,2
high_speed_scatter,0.25,0,2,14.273,1,direct,0,none,0,-70.827,24.173,0.0,11.14,12.717,healthy,no,2
high_speed_scatter,0.25,0,3,1.0,1,direct,0,none,0,-46.545,48.455,0.601,8.22,15.77,healthy,no,2
high_speed_scatter,0.25,0,4,11.777,1,direct,1,B0,6.0,-55.623,39.377,1.409,22.591,10.791,degraded,no,2
high_speed_scatter,0.25,1,2,5.399,1,direct,0,none,0,-46.451,48.549,0.0,9.188,14.758,healthy,no,2
high_speed_scatter,0.25,1,3,1.246,1,direct,0,none,0,-37.771,57.229,5.641,8.274,15.714,healthy,no,2
high_speed_scatter,0.25,1,4,3.206,1,direct,1,B0,6.0,-49.442,45.558,0.0,20.705,12.763,degraded,no,2
high_speed_scatter,0.25,2,3,1.0,1,direct,0,none,0,-44.867,50.133,0.0,8.22,15.77,healthy,no,2
high_speed_scatter,0.25,2,4,5.781,1,direct,1,B0,6.0,-68.518,26.482,13.719,21.272,12.17,degraded,no,2
high_speed_scatter,0.25,3,4,1.0,1,direct,1,B0,6.0,-44.333,50.667,12.426,20.22,13.27,degraded,no,2
high_speed_scatter,0.5,0,1,11.118,1,direct,0,none,0,-74.917,20.083,0.0,10.446,13.443,healthy,no,2
high_speed_scatter,0.5,0,2,13.295,1,direct,0,none,0,-68.807,26.193,0.0,10.925,12.942,healthy,no,2
high_speed_scatter,0.5,0,3,6.316,1,direct,0,none,0,-65.087,29.913,0.0,9.389,14.547,healthy,no,2
high_speed_scatter,0.5,0,4,8.756,1,direct,1,B0,6.0,-57.72,37.28,6.994,21.926,11.486,degraded,no,2
high_speed_scatter,0.5,1,2,9.521,1,direct,0,none,0,-46.425,48.575,0.0,10.095,13.81,healthy,no,2
high_speed_scatter,0.5,1,3,7.592,1,direct,1,B0,6.0,-58.507,36.493,6.321,21.67,11.754,degraded,no,2
high_speed_scatter,0.5,1,4,9.502,1,direct,1,B0,6.0,-58.567,36.433,0.0,22.091,11.314,degraded,no,2
high_speed_scatter,0.5,2,3,1.0,1,direct,0,none,0,-44.832,50.168,0.0,8.22,15.77,healthy,no,2
high_speed_scatter,0.5,2,4,11.222,1,direct,1,B0,6.0,-71.342,23.658,10.91,22.469,10.919,degraded,no,2
high_speed_scatter,0.5,3,4,5.108,1,direct,1,B0,6.0,-59.873,35.127,9.266,21.124,12.325,degraded,no,2
high_speed_scatter,0.75,0,1,12.007,1,direct,0,none,0,-66.409,28.591,0.0,10.641,13.238,healthy,no,2
high_speed_scatter,0.75,0,2,14.407,1,direct,0,none,0,-65.411,29.589,0.0,11.17,12.686,healthy,no,2
high_speed_scatter,0.75,0,3,8.103,1,direct,0,none,0,-65.448,29.552,0.0,9.783,14.136,healthy,no,2
high_speed_scatter,0.75,0,4,11.177,1,direct,1,B0,6.0,-57.906,37.094,9.899,22.459,10.929,degraded,no,2
high_speed_scatter,0.75,1,2,7.689,1,direct,0,none,0,-48.629,46.371,0.0,9.692,14.232,healthy,no,2
high_speed_scatter,0.75,1,3,9.545,1,direct,1,B0,6.0,-61.451,33.549,2.42,22.1,11.305,degraded,no,2
high_speed_scatter,0.75,1,4,14.696,1,direct,1,B0,6.0,-68.537,26.463,0.0,23.233,10.12,degraded,no,2
high_speed_scatter,0.75,2,3,1.0,1,direct,0,none,0,-39.81,55.19,0.0,8.22,15.77,healthy,no,2
high_speed_scatter,0.75,2,4,10.197,1,direct,1,B0,6.0,-74.203,20.797,13.027,22.243,11.155,degraded,no,2
high_speed_scatter,0.75,3,4,6.877,1,direct,1,B0,6.0,-57.811,37.189,8.199,21.513,11.918,degraded,no,2
high_speed_scatter,1.0,0,1,17.669,1,direct,0,none,0,-60.391,34.609,0.0,11.887,11.936,healthy,no,2
high_speed_scatter,1.0,0,2,18.725,1,direct,0,none,0,-65.535,29.465,0.0,12.119,11.693,healthy,no,2
high_speed_scatter,1.0,0,3,11.304,1,direct,0,none,0,-69.599,25.401,0.0,10.487,13.4,healthy,no,2
high_speed_scatter,1.0,0,4,19.489,1,direct,1,B0,6.0,-66.156,28.844,10.4,24.288,9.017,degraded,no,2
high_speed_scatter,1.0,1,2,14.253,1,direct,0,none,0,-48.425,46.575,0.0,11.136,12.722,healthy,no,2
high_speed_scatter,1.0,1,3,13.637,1,direct,1,B0,6.0,-61.505,33.495,0.0,23.0,10.364,degraded,no,2
high_speed_scatter,1.0,1,4,16.442,1,direct,1,B0,6.0,-75.61,19.39,2.317,23.617,9.718,degraded,no,2
high_speed_scatter,1.0,2,3,9.015,1,direct,0,none,0,-56.136,38.864,0.0,9.983,13.927,healthy,no,2
high_speed_scatter,1.0,2,4,10.394,1,direct,1,B0,6.0,-74.378,20.622,6.089,22.287,11.109,degraded,no,2
high_speed_scatter,1.0,3,4,10.856,1,direct,0,none,0,-49.914,45.086,0.574,10.388,13.503,healthy,no,2
high_speed_scatter,1.25,0,1,21.531,1,direct,0,none,0,-61.443,33.557,0.0,12.737,11.048,healthy,no,2
high_speed_scatter,1.25,0,2,18.916,1,direct,0,none,0,-64.04,30.96,0.0,12.162,11.649,healthy,no,2
high_speed_scatter,1.25,0,3,9.935,1,direct,0,none,0,-72.502,22.498,0.0,10.186,13.715,healthy,no,2
high_speed_scatter,1.25,0,4,25.183,1,direct,1,B0,6.0,-70.391,24.609,9.827,25.54,7.708,degraded,no,2
high_speed_scatter,1.25,1,2,23.671,1,direct,0,none,0,-61.569,33.431,0.0,13.208,10.556,healthy,no,2
high_speed_scatter,1.25,1,3,18.483,1,direct,1,B0,6.0,-64.125,30.875,5.916,24.066,9.249,degraded,no,2
high_speed_scatter,1.25,1,4,16.852,1,direct,1,B0,6.0,-71.897,23.103,8.142,23.707,9.624,degraded,no,2
high_speed_scatter,1.25,2,3,17.265,1,direct,0,none,0,-64.161,30.839,0.0,11.798,12.029,healthy,no,2
high_speed_scatter,1.25,2,4,17.273,1,direct,1,B0,6.0,-74.634,20.366,6.406,23.8,9.527,degraded,no,2
high_speed_scatter,1.25,3,4,13.628,1,direct,0,none,0,-51.754,43.246,0.0,10.998,12.866,healthy,no,2
high_speed_scatter,1.5,0,1,27.19,1,direct,0,none,0,-61.442,33.558,0.0,13.982,9.746,healthy,no,2
high_speed_scatter,1.5,0,2,18.413,1,direct,0,none,0,-69.573,25.427,2.678,12.051,11.765,healthy,no,2
high_speed_scatter,1.5,0,3,15.973,1,direct,0,none,0,-78.091,16.909,0.0,11.514,12.326,healthy,no,2
high_speed_scatter,1.5,0,4,30.164,1,direct,0,none,0,-61.143,33.857,0.0,14.636,9.062,healthy,no,2
high_speed_scatter,1.5,1,2,26.254,1,direct,0,none,0,-60.251,34.749,0.0,13.776,9.961,healthy,no,2
high_speed_scatter,1.5,1,3,18.536,1,direct,1,B0,6.0,-59.426,35.574,12.241,24.078,9.237,degraded,no,2
high_speed_scatter,1.5,1,4,19.984,1,direct,1,B0,6.0,-74.63,20.37,1.469,24.396,8.904,degraded,no,2
high_speed_scatter,1.5,2,3,19.013,1,direct,0,none,0,-59.413,35.587,0.431,12.183,11.627,healthy,no,2
high_speed_scatter,1.5,2,4,19.733,1,direct,1,B0,6.0,-77.157,17.843,7.844,24.341,8.961,degraded,no,2
high_speed_scatter,1.5,3,4,14.257,1,direct,0,none,0,-55.484,39.516,5.405,11.136,12.721,healthy,no,2
high_speed_scatter,1.75,0,1,32.002,1,direct,0,none,0,-69.097,25.903,0.0,15.04,8.64,healthy,no,2
high_speed_scatter,1.75,0,2,15.746,1,direct,0,none,0,-65.424,29.576,5.743,11.464,12.378,healthy,no,2
high_speed_scatter,1.75,0,3,23.954,1,direct,0,none,0,-86.224,8.776,0.0,13.27,10.491,healthy,yes,2
high_speed_scatter,1.75,0,4,32.44,1,direct,0,none,0,-58.34,36.66,0.0,15.137,8.539,healthy,no,2
high_speed_scatter,1.75,1,2,27.647,1,direct,0,none,0,-68.089,26.911,0.0,14.082,9.641,healthy,no,2
high_speed_scatter,1.75,1,3,22.638,1,direct,1,B0,6.0,-63.285,31.715,11.735,24.98,8.293,degraded,no,2
high_speed_scatter,1.75,1,4,29.052,1,direct,1,B0,6.0,-86.547,8.453,8.165,26.391,6.818,degraded,yes,2
high_speed_scatter,1.75,2,3,24.66,1,direct,0,none,0,-54.412,40.588,0.0,13.425,10.328,healthy,no,2
high_speed_scatter,1.75,2,4,25.624,1,direct,1,B0,6.0,-89.18,5.82,8.707,25.637,7.607,degraded,yes,2
high_speed_scatter,1.75,3,4,15.289,1,direct,0,none,0,-51.574,43.426,11.86,11.364,12.484,healthy,no,2
high_speed_scatter,2.0,0,1,39.231,1,direct,1,B1,6.0,-75.829,19.171,6.133,28.631,4.477,degraded,no,2
high_speed_scatter,2.0,0,2,20.71,1,direct,1,B1,6.0,-72.225,22.775,17.019,24.556,8.737,degraded,yes,2
high_speed_scatter,2.0,0,3,26.831,1,direct,1,B1,6.0,-90.472,4.528,9.356,25.903,7.329,degraded,yes,2
high_speed_scatter,2.0,0,4,37.688,1,direct,1,B1,6.0,-73.207,21.793,7.805,28.291,4.832,degraded,no,2
high_speed_scatter,2.0,1,2,25.755,1,direct,0,none,0,-65.36,29.64,0.0,13.666,10.076,healthy,no,2
high_speed_scatter,2.0,1,3,26.055,1,direct,1,B0,6.0,-68.506,26.494,8.664,25.732,7.507,degraded,no,2
high_speed_scatter,2.0,1,4,33.787,1,direct,0,none,0,-78.742,16.258,0.531,15.433,8.229,degraded,no,2
high_speed_scatter,2.0,2,3,26.458,1,direct,0,none,0,-57.774,37.226,2.251,13.821,9.915,healthy,no,2
high_speed_scatter,2.0,2,4,28.34,1,direct,1,B0,6.0,-86.331,8.669,10.028,26.235,6.982,degraded,yes,2
high_speed_scatter,2.0,3,4,18.908,1,direct,0,none,0,-59.379,35.621,12.271,12.16,11.651,healthy,no,2
high_speed_scatter,2.25,0,1,43.76,1,direct,0,none,0,-68.918,26.082,5.054,17.627,5.935,degraded,no,2
high_speed_scatter,2.25,0,2,18.866,1,direct,1,B1,6.0,-74.008,20.992,10.752,24.151,9.161,degraded,no,2
high_speed_scatter,2.25,0,3,38.855,1,direct,1,B1,6.0,-98.098,-3.098,18.851,28.548,4.563,degraded,yes,2
high_speed_scatter,2.25,0,4,43.368,1,direct,1,B1,6.0,-76.561,18.439,13.049,29.541,3.525,degraded,yes,2
high_speed_scatter,2.25,1,2,25.026,1,direct,0,none,0,-64.419,30.581,0.145,13.506,10.244,healthy,no,2
high_speed_scatter,2.25,1,3,32.383,1,direct,1,B0,6.0,-70.81,24.19,13.969,27.124,6.052,degraded,no,2
high_speed_scatter,2.25,1,4,36.736,1,direct,0,none,0,-78.679,16.321,6.327,16.082,7.551,degraded,no,2
high_speed_scatter,2.25,2,3,30.912,1,direct,0,none,0,-64.11,30.89,0.0,14.801,8.89,healthy,no,2
high_speed_scatter,2.25,2,4,25.408,1,direct,1,B0,6.0,-84.797,10.203,9.3,25.59,7.656,degraded,yes,2
high_speed_scatter,2.25,3,4,18.421,1,direct,0,none,0,-54.509,40.491,16.33,12.053,11.763,healthy,yes,2
high_speed_scatter,2.5,0,1,48.848,1,direct,0,none,0,-68.163,26.837,2.548,18.747,4.765,degraded,no,2
high_speed_scatter,2.5,0,2,26.622,1,direct,1,B1,6.0,-79.964,15.036,18.135,25.857,7.377,degraded,yes,2
high_speed_scatter,2.5,0,3,44.17,1,direct,1,B1,6.0,-101.303,-6.303,21.588,29.717,3.341,degraded,yes,2
high_speed_scatter,2.5,0,4,45.925,2,via_uav2,2,B0|B1,12.0,-92.283,2.717,25.755,56.024,6.253,disconnected,yes,2
high_speed_scatter,2.5,1,2,24.751,1,direct,0,none,0,-70.239,24.761,0.757,13.445,10.307,healthy,no,2
high_speed_scatter,2.5,1,3,33.564,1,direct,1,B0,6.0,-68.409,26.591,12.564,27.384,5.78,degraded,no,2
high_speed_scatter,2.5,1,4,40.198,1,direct,0,none,0,-84.593,10.407,5.415,16.844,6.754,degraded,yes,2
high_speed_scatter,2.5,2,3,29.807,1,direct,0,none,0,-73.256,21.744,5.83,14.558,9.144,healthy,no,2
high_speed_scatter,2.5,2,4,28.03,1,direct,1,B0,6.0,-90.783,4.217,9.308,26.167,7.053,degraded,yes,2
high_speed_scatter,2.5,3,4,20.994,1,direct,0,none,0,-58.691,36.309,17.536,12.619,11.171,healthy,yes,2
high_speed_scatter,2.75,0,1,53.248,1,direct,0,none,0,-66.844,28.156,2.291,19.715,3.753,degraded,yes,2
high_speed_scatter,2.75,0,2,31.951,1,direct,1,B1,6.0,-80.25,14.75,12.349,27.029,6.151,degraded,yes,2
